ringnr;adult_sex;year;month;day;locality;hatch_year;max_year;first_locality;last_locality;body_mass;thr_bill_depth;thr_bill_length;thr_tarsus;thr_wing
8N72332;1;2013;10;3;26;2012;2014;26;26;32.2;8.41;13.07;20.09;84.92
8N72333;1;2013;5;20;26;2012;2013;26;26;32.2;8.48;14.05;19.95;82.73
8N72347;2;2013;7;20;27;2012;2015;28;27;33.7;7.9;14.6;19.69;80
8N72348;2;2013;5;4;28;2012;2015;28;28;38.6;8.24;13.87;20.04;80.43
8N72351;1;2013;5;20;26;2012;2013;26;26;32.4;8.77;13.92;20.26;82.92
8N72353;1;2013;5;20;26;2012;2013;26;26;35.6;8.34;14.04;20.4;82.73
8N72353;1;2013;6;20;26;2012;2013;26;26;;;;;
8N72354;1;2012;6;22;28;2011;2012;28;28;29.4;7.78;13.28;17.11;79.62
8N72354;1;2012;7;27;28;2011;2012;28;28;29;7.61;13.02;17.28;79.09
8N72354;1;2012;8;4;28;2011;2012;28;28;28.9;7.19;12.88;17.16;80.03
8N72359;2;2013;7;4;26;2012;2014;27;26;33.4;8.03;13.23;19.15;79.03
8N72359;2;2013;7;11;26;2012;2014;27;26;;;;;
8N72359;2;2013;10;7;26;2012;2014;27;26;29.5;;;;
8N72359;2;2014;5;23;26;2012;2014;27;26;34.8;8.04;13.56;18.97;79
8N72359;2;2014;5;29;26;2012;2014;27;26;30.4;;;;
8N72359;2;2014;6;2;26;2012;2014;27;26;;;;;
8N72359;2;2014;10;16;26;2012;2014;27;26;29.2;7.65;12.8;18.98;79.23
8N72366;1;2014;10;18;27;2012;2015;27;27;29.8;8.03;13.99;18.17;81.73
8N72366;1;2015;5;6;27;2012;2015;27;27;29.5;8.13;14.06;18.04;83.23
8N72366;1;2015;7;26;27;2012;2015;27;27;29.7;8.15;13.99;18.3;85
8N72367;2;2012;6;25;26;2011;2012;26;26;30.6;8.32;;18.54;76.03
8N72368;2;2012;6;25;26;2011;2012;26;26;30.4;8.26;13.7;19.66;79.03
8N72369;1;2012;6;25;26;2011;2015;26;26;31.7;8.39;13.84;20.06;79.03
8N72369;1;2013;10;7;26;2011;2015;26;26;34.4;;;;
8N72369;1;2014;8;13;26;2011;2015;26;26;35.2;8.41;13.49;19.86;83
8N72369;1;2015;4;30;26;2011;2015;26;26;32.5;8.07;13.54;19.81;81.23
8N72376;2;2013;7;4;26;2012;2013;26;26;34.1;8.75;13.83;;
8N72376;2;2013;7;11;26;2012;2013;26;26;;;;;
8N72389;1;2013;5;15;28;2012;2013;28;28;31.9;8.29;13.51;20.54;79.43
8N72389;1;2013;6;6;28;2012;2013;28;28;31.8;8.54;12.46;20.65;79.03
8N72389;1;2013;6;25;28;2012;2013;28;28;32.7;8.27;13.83;20.56;77.86
8N72391;1;2013;5;4;28;2012;2013;28;28;30.7;7.9;13.13;20.25;80.43
8N72394;1;2013;5;4;28;2012;2013;28;28;32.5;8.35;13.51;18.88;81.43
8N72394;1;2013;8;10;28;2012;2013;28;28;38.1;8.5;14.23;18.94;79.73
8N72402;2;2013;9;27;34;2012;2015;34;34;32.7;7.8;13.88;19.83;
8N72412;2;2013;6;12;34;2012;2013;35;34;34.9;8.44;13.5;19.75;78.92
8N72413;2;2013;5;11;34;2012;2013;35;34;34.6;8.49;13.39;20.23;79.92
8N72414;1;2013;6;12;34;2012;2014;35;34;28.8;;;;
8N72426;1;2013;6;15;35;2012;2013;35;35;30.7;8.51;13.44;19.18;82.31
8N72428;2;2013;6;12;34;2012;2013;35;34;31.8;8.71;14.59;19.71;79.73
8N72438;2;2013;6;12;34;2012;2013;23;34;31.2;;;;
8N72438;2;2013;7;3;34;2012;2013;23;34;;;;;
8N72447;1;2013;9;29;23;2012;2015;24;23;30.7;8.51;14.51;20.02;81.73
8N72448;1;2012;7;26;24;2011;2014;24;24;32.3;8.56;15.27;19.81;84.07
8N72466;2;2013;9;26;35;2012;2014;35;35;31.4;7.91;13.1;19.01;
8N72472;1;2014;6;23;35;2012;2015;35;35;30.4;8.46;13.92;17.66;82.92
8N72483;2;2013;5;8;23;2012;2013;23;23;33;8.36;13.28;20.12;77.92
8N72487;2;2013;6;11;24;2012;2014;24;24;33.1;8.61;13.39;19.21;77.92
8N72488;1;2014;8;6;24;2012;2015;24;24;30;8.12;13.68;19.66;80.03
8N72489;2;2013;7;16;24;2012;2017;24;24;29.9;8.49;13.4;19.77;77.92
8N72490;2;2013;8;1;24;2012;2014;24;24;33.8;8.25;14.26;20.15;80.62
8N72496;2;2013;5;8;23;2012;2013;24;23;35.6;8.49;13.57;19.6;80.92
8N72499;2;2013;6;9;23;2012;2014;23;23;30.1;7.96;13.46;;76.03
8N72510;2;2013;6;6;28;2012;2015;27;28;31.8;8.59;13.94;20.52;
8N72510;2;2013;6;25;28;2012;2015;27;28;30.5;8.18;14.17;20.17;77.86
8N72510;2;2013;7;26;28;2012;2015;27;28;29.8;8.21;14.11;20.37;77.31
8N72510;2;2014;5;7;28;2012;2015;27;28;30.5;8.36;13.97;20.21;78.73
8N72510;2;2015;7;17;28;2012;2015;27;28;31.5;8.36;14.19;20.19;81
8N72512;2;2013;7;4;26;2012;2013;26;26;33.4;8.9;14.54;;
8N72516;1;2013;7;4;26;2012;2013;26;26;30.1;8.35;14.41;17.93;80.03
8N72516;1;2013;7;11;26;2012;2013;26;26;;;;;
8N72516;1;2013;10;7;26;2012;2013;26;26;30;;;;
8N72519;2;2013;5;20;26;2012;2013;26;26;27.6;8.16;12.88;19.46;77.73
8N72519;2;2013;10;3;26;2012;2013;26;26;30.9;7.78;13.07;19.58;
8N72531;2;2012;7;27;28;2011;2012;28;28;32.7;8.4;14.62;19.05;78.09
8N72544;2;2012;8;4;28;2011;2012;28;28;30.9;8.2;13.13;19.83;78.09
8N72545;2;2012;8;4;28;2011;2014;28;90;32.6;8.61;12.97;18.95;78.09
8N72545;2;2013;10;22;37;2011;2014;28;90;31.2;8.57;13.43;18.67;79.92
8N72545;2;2013;10;23;37;2011;2014;28;90;31.4;7.97;13.52;18.69;
8N72545;2;2014;10;23;90;2011;2014;28;90;32;8.26;14.03;18.62;
8N72551;1;2013;5;15;28;2012;2014;28;28;29.3;8.1;13.34;;82.43
8N72551;1;2013;6;25;28;2012;2014;28;28;29.4;8.21;14.13;;80.86
8N72551;1;2014;5;7;28;2012;2014;28;28;31.8;8.45;13.8;;83.43
8N72551;1;2014;6;7;28;2012;2014;28;28;30.3;8.59;13.13;;82.03
8N72554;2;2013;7;26;28;2012;2013;28;28;29.2;8.06;14.22;19.89;75.31
8N72574;1;2013;5;20;26;2012;2013;26;26;30.2;8.41;13.03;18.52;81.92
8N72574;1;2013;5;20;26;2012;2013;26;26;31.6;8.25;13.41;18.63;79.92
8N72575;2;2013;5;20;26;2012;2013;26;26;30.3;8.7;13.94;19.45;78.92
8N72575;2;2013;7;11;26;2012;2013;26;26;34.1;8.44;13.59;19.7;79.03
8N72577;1;2012;8;8;26;2011;2013;26;26;29;7.86;13.3;18.81;79.03
8N72577;1;2012;11;7;26;2011;2013;26;26;31;7.54;12.8;18.59;79.18
8N72577;1;2012;11;7;26;2011;2013;26;26;31;7.51;13.4;18.72;80
8N72578;2;2013;5;20;26;2012;2013;26;26;28;8.2;13.68;19.73;79.92
8N72592;2;2013;5;11;38;2012;2013;38;38;29.6;7.95;13.54;18.66;81.43
8N72592;2;2013;5;11;38;2012;2013;38;38;;7.93;13.44;18.64;81.31
8N72603;1;2013;10;3;26;2012;2013;26;26;28.9;7.74;12.84;19.79;81.73
8N72616;2;2013;5;7;27;2012;2014;27;27;30.6;7.93;13.74;18.11;76.43
8N72616;2;2013;7;9;27;2012;2014;27;27;27;8;14.4;18.18;76.03
8N72616;2;2013;7;21;27;2012;2014;27;27;30.8;7.8;14.32;18;76
8N72616;2;2013;10;28;27;2012;2014;27;27;28.7;;;;
8N72616;2;2014;10;18;27;2012;2014;27;27;29.1;7.62;13.78;18.11;
8N72633;1;2013;5;10;26;2012;2013;26;26;29.5;8.19;13.32;18.53;80.43
8N72633;1;2013;5;10;26;2012;2013;26;26;;8.11;13.34;18.62;80.31
8N72633;1;2013;7;29;26;2012;2013;26;26;31;8.67;14.14;18.64;79.03
8N72633;1;2013;10;7;26;2012;2013;26;26;30.5;;;;
8N72639;1;2013;5;8;23;2012;2016;23;23;31.4;8.18;13.95;19.91;80.92
8N72642;2;2013;6;9;23;2012;2015;23;24;31.4;8.55;14.83;;
8N72655;2;2013;5;18;27;2012;2013;27;27;32.6;8.42;14.09;20.11;79.73
8N72655;2;2013;10;30;27;2012;2013;27;27;29.1;7.95;14.07;19.89;80.73
8N72658;1;2013;5;18;27;2012;2013;27;27;33.5;8.37;13.12;20.03;79.92
8N72658;1;2013;7;20;27;2012;2013;27;27;30.5;7.78;13.58;19.9;78
8N72660;1;2013;10;30;27;2012;2016;27;27;30.8;8.56;13.62;19.57;82.92
8N72660;1;2016;5;1;27;2012;2016;27;27;31;8.22;13.43;19.36;82.73
8N72660;1;2016;10;19;27;2012;2016;27;27;32.8;8.25;13.28;19.38;82.49
8N72663;1;2013;5;13;27;2012;2013;27;27;28.6;7.99;13.39;19.5;83.43
8N72663;1;2013;5;13;27;2012;2013;27;27;;7.88;13.92;19.53;83.31
8N72664;1;2013;5;7;27;2012;2017;27;27;30.9;8.27;13.36;19.35;81.43
8N72664;1;2013;10;28;27;2012;2017;27;27;29.2;;;;
8N72664;1;2014;5;28;27;2012;2017;27;27;29.4;8.32;14.08;19.21;82
8N72664;1;2015;5;6;27;2012;2017;27;27;30.8;8.22;14;19.14;81.73
8N72664;1;2015;11;21;27;2012;2017;27;27;28;8.4;13.81;19.37;80.5
8N72664;1;2016;10;23;27;2012;2017;27;27;29.5;8.52;13.46;19.31;81.5
8N72664;1;2017;10;22;27;2012;2017;27;27;29.2;8.22;13.82;19.45;82.05
8N72665;2;2013;5;20;26;2012;2014;26;90;29.6;8.07;12.87;19.63;81.92
8N72665;2;2013;10;22;37;2012;2014;26;90;29.3;7.62;12.86;19.48;81.23
8N72665;2;2014;10;24;90;2012;2014;26;90;30.1;8.01;12.32;19.18;
8N72668;1;2013;5;20;26;2012;2013;26;26;29.5;8.63;13.07;19.73;84.92
8N72669;1;2013;5;20;26;2012;2013;26;26;32.1;8.55;12.92;19.8;82.92
8N72670;2;2013;5;20;26;2012;2013;26;26;36.6;8.77;14.78;20.51;78.73
8N72672;1;2013;2;5;60;2012;2013;60;60;35.9;8.35;12.65;19;79.05
8N72672;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72673;1;2013;2;5;60;2012;2013;60;60;35.3;7.99;12.81;18.84;80.86
8N72673;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72674;2;2013;2;5;60;2012;2013;60;60;34.1;8.06;14.29;20.51;79.86
8N72674;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72675;1;2013;2;6;60;2012;2013;60;60;28.5;8.1;13.5;19.6;82.86
8N72676;2;2013;2;6;60;2012;2014;60;60;31;8.39;14.29;21.09;80.86
8N72676;2;2014;2;7;60;2012;2014;60;60;33.3;8.36;13.52;20.99;82.05
8N72676;2;2014;2;16;60;2012;2014;60;60;;;;;
8N72677;1;2013;2;6;60;2012;2013;60;60;32.5;8.17;14.09;17.34;82.86
8N72677;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72678;1;2013;2;7;60;2012;2015;60;60;28.6;8.03;13.52;19.52;82.86
8N72678;1;2013;2;7;60;2012;2015;60;60;28.6;8.05;13.55;19.52;82.92
8N72678;1;2014;2;5;60;2012;2015;60;60;27.3;7.97;13.15;19.6;82.86
8N72678;1;2015;2;4;60;2012;2015;60;60;27.3;7.66;13.49;19.47;83.86
8N72678;1;2015;2;4;60;2012;2015;60;60;27.6;8;13.51;19.49;84.39
8N72679;2;2013;2;7;60;2012;2014;60;60;29.5;8.24;13.75;19.08;80.86
8N72679;2;2014;2;5;60;2012;2014;60;60;29.6;8.2;13.99;19.01;81.86
8N72680;2;2013;2;7;60;2012;2015;60;60;30.4;8.18;14.1;21.27;78.86
8N72680;2;2013;2;7;60;2012;2015;60;60;30.4;8.14;14;21.45;77.92
8N72680;2;2014;2;5;60;2012;2015;60;60;30.5;8.46;13.1;21.4;78.05
8N72680;2;2015;2;4;60;2012;2015;60;60;29.3;7.92;13.88;21.34;79.86
8N72680;2;2015;2;4;60;2012;2015;60;60;29.3;7.92;13.88;21.34;79.86
8N72681;2;2013;2;7;60;2012;2013;60;60;32.5;8.33;14.03;20.7;79.86
8N72681;2;2013;2;7;60;2012;2013;60;60;32.5;8.25;14;20.73;80.92
8N72681;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72682;1;2013;2;7;60;2012;2013;60;60;28.5;7.88;13.37;19.15;80.86
8N72682;1;2013;2;7;60;2012;2013;60;60;28.5;7.77;13.38;19.17;80.92
8N72683;1;2013;2;7;60;2012;2013;60;60;32;7.9;13.25;20.31;83.86
8N72683;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72684;1;2013;2;7;60;2012;2015;60;60;31;8.15;13.66;20.18;80.86
8N72684;1;2013;2;7;60;2012;2015;60;60;31;8.18;13.67;20.37;80.92
8N72684;1;2014;2;6;60;2012;2015;60;60;31.8;8.36;13.52;20.44;81.05
8N72684;1;2015;2;4;60;2012;2015;60;60;31.1;7.93;13.8;20.26;82.86
8N72685;1;2013;2;7;60;2012;2013;60;60;30;8.16;13.14;20.34;81.86
8N72686;2;2013;2;7;60;2012;2013;60;60;31.4;8.17;14;20.94;80.86
8N72686;2;2013;2;7;60;2012;2013;60;60;31.4;8.15;13.97;20.9;80.92
8N72686;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72687;2;2013;2;7;60;2012;2013;60;60;29.9;8.16;13.72;20.68;80.86
8N72687;2;2013;2;7;60;2012;2013;60;60;29.9;8.08;13.65;20.85;80.92
8N72688;1;2013;2;7;60;2012;2013;60;60;30.5;8.13;13.39;21.04;82.86
8N72689;1;2013;2;8;60;2012;2013;60;60;31.5;8.06;13.48;20.34;80.92
8N72689;1;2013;2;8;60;2012;2013;60;60;31.1;7.95;13.5;20.35;81.86
8N72689;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72690;1;2013;2;8;60;2012;2013;60;60;30.9;8.08;13.46;19.63;80.86
8N72690;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72691;2;2013;2;8;60;2012;2013;60;60;30.3;7.89;13.51;20.28;77.86
8N72691;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72692;2;2013;2;8;60;2012;2013;60;60;29.5;8.2;13.43;19.68;78.92
8N72692;2;2013;2;8;60;2012;2013;60;60;29.2;8.17;13.58;19.63;78.86
8N72693;1;2013;2;8;60;2012;2013;60;60;29.2;7.67;13.25;18.36;79.86
8N72693;1;2013;2;8;60;2012;2013;60;60;;7.86;13.22;18.26;80.92
8N72694;1;2013;2;8;60;2012;2014;60;60;30.6;8.39;14.49;20.01;80.86
8N72694;1;2013;2;8;60;2012;2014;60;60;;8.25;14.32;20.16;80.92
8N72694;1;2014;2;11;60;2012;2014;60;60;29;8.66;14.31;20.29;81.05
8N72694;1;2014;2;16;60;2012;2014;60;60;;;;;
8N72695;2;2013;2;8;60;2012;2013;60;60;28.7;7.97;13.7;19.78;76.86
8N72695;2;2013;2;8;60;2012;2013;60;60;;7.72;13.88;19.78;78.92
8N72695;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72696;1;2013;2;8;60;2012;2013;60;60;30.5;7.92;13.43;20.19;82.86
8N72696;1;2013;2;8;60;2012;2013;60;60;;7.93;13.5;20.22;83.92
8N72696;1;2013;2;16;60;2012;2013;60;60;;;;;
8N72697;1;2013;2;8;60;2012;2013;60;60;32;8.76;14.12;20.51;81.86
8N72697;1;2013;2;8;60;2012;2013;60;60;;8.61;13.99;20.66;81.92
8N72698;2;2013;2;8;60;2012;2013;60;60;29.9;8.07;13.56;20.17;78.86
8N72698;2;2013;2;8;60;2012;2013;60;60;;7.83;13.37;20.18;78.92
8N72698;2;2013;2;16;60;2012;2013;60;60;;;;;
8N72699;2;2013;2;8;60;2012;2014;60;60;30.1;8.44;14.46;20.61;79.86
8N72699;2;2013;2;8;60;2012;2014;60;60;;8.42;14.32;20.79;78.92
8N72699;2;2014;2;8;60;2012;2014;60;60;29.6;8.37;14.14;20.59;80
8N72699;2;2014;2;8;60;2012;2014;60;60;29.3;8.16;14.02;20.74;78.86
8N72699;2;2014;2;16;60;2012;2014;60;60;;;;;
8N72700;2;2013;2;8;60;2012;2013;60;60;29.4;8.31;13.77;20.35;80.86
8N72700;2;2013;2;8;60;2012;2013;60;60;;8.25;13.78;20.36;80.92
8N72716;2;2013;7;11;26;2012;2013;26;26;33.3;8.42;13.78;20.1;78.03
8N72716;2;2013;7;29;26;2012;2013;26;26;30.6;8.02;13.66;20.2;78.03
8N72717;1;2013;7;11;26;2012;2015;26;26;31.7;8.42;14.89;20;80.03
8N72717;1;2013;10;7;26;2012;2015;26;26;30;;;;
8N72717;1;2014;5;23;26;2012;2015;26;26;31.6;8.62;15.61;19.77;81
8N72717;1;2014;8;13;26;2012;2015;26;26;33.1;8.77;15.21;19.88;83
8N72717;1;2015;6;25;26;2012;2015;26;26;;8.46;14.62;19.86;82.49
8N72717;1;2015;6;25;26;2012;2015;26;26;31;8.61;14.91;19.86;82
8N72719;2;2013;5;10;26;2012;2013;26;26;28.9;7.91;13.59;18.75;78.43
8N72719;2;2013;7;29;26;2012;2013;26;26;30.1;8.25;13.68;19.06;77.03
8N72719;2;2013;10;7;26;2012;2013;26;26;28.7;;;;
8N72721;2;2012;7;3;20;2011;2013;20;20;29.5;8.44;14.03;19.76;76.86
8N72721;2;2013;5;10;20;2011;2013;20;20;32.4;8.26;13.53;19.79;78.43
8N72721;2;2013;5;10;20;2011;2013;20;20;;8.09;13.35;19.68;78.31
8N72724;2;2013;5;18;27;2012;2013;20;27;36.6;7.94;14.16;19.5;77.73
8N72724;2;2013;10;30;27;2012;2013;20;27;30.6;8.22;14.03;19.56;78.92
8N72734;2;2013;5;15;28;2012;2013;26;28;30.8;7.81;12.9;17.51;80.43
8N72734;2;2013;6;6;28;2012;2013;26;28;33.4;7.87;13.59;17.43;78.03
8N72734;2;2013;6;25;28;2012;2013;26;28;29.6;7.79;13.73;17.6;78.86
8N72736;2;2013;5;20;26;2012;2013;26;26;30.9;8.72;13.44;20.27;82.92
8N72737;1;2013;5;20;26;2012;2013;26;26;30.6;8.79;13.31;20.47;84.92
8N72738;2;2013;5;20;26;2012;2013;26;26;34.5;8.36;12.98;18.7;79.92
8N72743;1;2013;10;22;37;2012;2013;28;37;30.9;8.16;13.31;19.26;84.92
8N72746;1;2013;5;19;27;2012;2013;27;27;30.5;8.38;13.71;20.02;81.92
8N72746;1;2013;10;28;27;2012;2013;27;27;29.2;;;;
