"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8L48435",-0.0950169778209711,1,30.5,44720,43300,64731,0.0265347329575249,"23"
"8L48438",-0.32267093924926,5,31.42,44193,43250,64655,0.00427473295752491,"27"
"8L48440",0.651811047650537,1,33.5,44267,43370,64844,0.00186473295752491,"27"
"8L48443",-0.717764604052943,2,30.4,44020,43360,64825,-0.00904526704247509,"27"
"8L48446",0.472881266121102,3,32.2666666666667,44190,43350,64822,-0.000955267042475089,"27"
"8L48448",-0.315187924049146,3,31.5666666666667,46160,43330,64782,0.0920347329575249,"27"
"8L48450",-0.854397597840351,3,30.9666666666667,43911,43370,64844,-0.0146252670424751,"27"
"8L48451",-1.18732353604549,3,30.3666666666667,44031,43280,64709,-0.00504526704247509,"27"
"8L48452",0.593834519870538,3,32.6,45154,43380,64850,0.0428947329575249,"27"
"8L48454",-0.240787514814932,2,31.4,44241,43360,64822,0.00124473295752491,"27"
"8L48455",1.44584518339138,2,33.4,46479,43360,64825,0.105434732957525,"27"
"8L48457",1.25809348758787,8,32.975,44122,43370,64847,-0.00492526704247509,"38"
"8L48459",0.962329413935595,3,32.9333333333333,43704,43370,64840,-0.0241752670424751,"38"
"8L48461",-1.18792573090616,4,29.7,47575,43290,64732,0.159834732957525,"38"
"8L48463",1.05031981549007,4,33.325,43904,43390,64866,-0.0157352670424751,"38"
"8L48467",0.556030903633538,2,32.45,44521,43370,64853,0.0135247329575249,"38"
"8L48473",-0.875974376085833,1,29.7,46921,43160,64528,0.136134732957525,"26"
"8L48474",0.566145294642773,2,32.95,43753,43100,64432,-0.00912526704247509,"26"
"8L48476",0.0888693241932395,2,31.65,43821,43110,64454,-0.00644526704247509,"26"
"8L48478",-0.147778276553565,5,31.74,43747,42900,64158,-0.00016526704247509,"26"
"8L48479",2.34160156393813,7,34.7,44158,43220,64625,0.00386473295752491,"26"
"8L48480",-0.0581808825611277,1,31.7,42472,42490,63555,-0.0408692670424751,"26"
"8L48501",0.188361665499251,6,32.15,44802,43360,64832,0.0271547329575249,"38"
"8L48555",-1.28232542771052,2,29.65,43568,43340,64791,-0.0291652670424751,"24"
"8L48565",-0.758125548595377,1,30,43478,43340,64796,-0.0335392670424751,"23"
"8L48566",-0.222708387825272,1,31.3,45893,43280,64713,0.0819347329575249,"33"
"8L48567",0.478959676811253,1,32.8,44041,43350,64808,-0.00756526704247509,"33"
"8L48568",-0.150694747693474,1,31.5,43877,43340,64798,-0.0149152670424751,"33"
"8L48574",-0.990502637149378,1,30.1,43416,42950,64195,-0.0177652670424751,"24"
"8L48578",-0.293883482154753,1,31.2,44272,43200,64609,0.0100147329575249,"34"
"8L48592",2.62234518144283,3,35.8,43586,43170,64513,-0.0203152670424751,"27"
"8L48598",-0.0166887240423308,1,31.6,43584,43340,64802,-0.0285252670424751,"23"
"8L48602",-1.195300975342,1,29.3,43994,43360,64828,-0.0104552670424751,"27"
"8L48607",-1.7954310205264,5,30.34,44390,43330,64781,0.00958473295752491,"28"
"8L48608",-0.275997602819591,5,32,44577,43310,64760,0.0191747329575249,"28"
"8L48609",5.84427099477683,2,41.7,44440,43330,64785,0.0118347329575249,"28"
"8L48610",-0.0273411735547765,3,32.5333333333333,44089,43370,64848,-0.00656526704247509,"27"
"8L48611",0.139803187953681,1,32.5,43731,43360,64826,-0.0225852670424751,"20"
"8L48651",-2.89534129052539,4,28.2,43901,43360,64822,-0.0144752670424751,"27"
"8L48661",-1.26703858545398,1,29.6,43982,43330,64789,-0.00966526704247509,"27"
"8L48662",0.26888207154786,1,32.8,43892,43340,64787,-0.0139352670424751,"27"
"8L48691",-1.65926418964381,3,29.4666666666667,45189,43310,64751,0.0476647329575249,"38"
"8L48692",-0.10031257057381,2,32.1,44430,43360,64826,0.0100147329575249,"20"
"8L48694",0.493632256841612,2,32.65,45818,43300,64746,0.0774347329575249,"28"
"8L48695",-1.76550584016283,1,27.7,44599,43280,64704,0.0216347329575249,"28"
"8L48735",0.0317976260971037,1,31.2,43366,43360,64829,-0.0396549670424751,"60"
"8L48738",0.00383466193424456,1,31.2,43657,43360,64830,-0.0260552670424751,"60"
"8L48742",1.24727694837891,2,33.1,43669,43350,64816,-0.0250352670424751,"60"
"8L48744",1.1260112833118,1,33.5,44199,43340,64805,4.73295752491387e-06,"60"
"8L48745",0.102556353163904,2,31.35,43299,43190,64572,-0.0348422670424751,"60"
"8L48746",1.46548632888859,2,33.5,43801,43290,64722,-0.0159052670424751,"60"
"8L48750",-0.205457963139213,1,30.7,43276,43160,64531,-0.0346232670424751,"60"
"8L48752",-0.0853817725545408,3,31.0666666666667,43568,43310,64749,-0.0277052670424751,"60"
"8L48754",1.23827044246542,1,33.7,43256,43100,64438,-0.0325512670424751,"60"
"8L48755",0.818289334151095,1,32.8,43928,43330,64795,-0.0121852670424751,"60"
"8L48756",-1.02789978724598,1,29,43277,43340,64797,-0.0427132670424751,"60"
"8L48757",0.00511852333347205,2,31.2,43349,43240,64646,-0.0348772670424751,"60"
"8L48759",0.153616267747979,3,31.2,46719,43300,64742,0.119534732957525,"60"
"8L48761",0.673160145899516,3,32.3,44552,43180,64571,0.0241547329575249,"60"
"8L48763",0.360520369881358,1,31.9,44321,43340,64794,0.00608473295752491,"60"
"8L48764",1.92296934951443,1,35,45549,43350,64810,0.0627347329575249,"60"
"8L48765",-0.955451340875159,1,29.1,44128,43350,64822,-0.00378526704247509,"60"
"8L48766",-0.711622206860115,1,29.7,43780,43290,64722,-0.0168552670424751,"60"
"8L48767",-1.15547244964017,1,28.8,43461,43350,64813,-0.0346212670424751,"60"
"8L48768",1.10603072388062,1,33.4,43847,43280,64708,-0.0133752670424751,"60"
"8L48780",0.536225539536518,5,32.22,43837,43360,64830,-0.0176952670424751,"60"
"8L48781",1.58295397942108,1,34.4,43766,43330,64786,-0.0195852670424751,"60"
"8L48785",-1.00852015011332,1,29.1,43468,43260,64685,-0.0302932670424751,"60"
"8L48789",-1.1802414770358,3,29.7,43904,43350,64808,-0.0138352670424751,"60"
"8L49909",-0.534008347590685,4,30.825,46256,42920,64188,0.117034732957525,"38"
"8L49910",0.414211000122082,2,32.35,43907,43310,64751,-0.0119852670424751,"27"
"8L49911",0.106594309541769,2,32,43959,43350,64812,-0.0114952670424751,"26"
"8L49930",0.105701616691183,1,32,43996,43370,64838,-0.0106652670424751,"22"
"8L49934",-0.732746945178663,1,30.3,44303,43340,64789,0.00519473295752491,"22"
"8L49938",-1.33881882972392,6,30.3666666666667,44058,43360,64835,-0.00757526704247509,"27"
"8L49957",-0.425770113927519,2,31.3,42396,42240,63172,-0.0324182670424751,"26"
"8L49963",-0.148407565743768,6,31.85,43750,43270,64696,-0.0174752670424751,"26"
"8L49974",1.31917748561905,4,33.725,44015,43370,64838,-0.00970526704247509,"27"
"8L49991",-0.992636815091992,5,31.02,44003,43340,64787,-0.00873526704247509,"28"
"8L52202",-0.53061609361815,2,31.05,44208,43340,64799,0.000654732957524912,"27"
"8L52203",-1.4006433492378,3,30.2666666666667,43667,43360,64826,-0.0254552670424751,"34"
"8L52204",-1.71775933998024,2,29.6,43404,43320,64757,-0.0357612670424751,"34"
"8L52205",1.15508434322848,1,34.7,43750,43280,64703,-0.0177652670424751,"34"
"8L52206",-0.792437622017446,2,31,43721,43220,64630,-0.0166252670424751,"34"
"8L52207",-0.959621369614777,2,31,44723,43270,64694,0.0277947329575249,"35"
"8L52209",1.31159785651845,3,33.7666666666667,44331,42550,63641,0.0445847329575249,"26"
"8L52210",2.12863386380487,2,35.5,46285,42310,63272,0.149734732957525,"26"
"8L52211",-1.46571193751924,5,30.54,43930,43340,64801,-0.0124752670424751,"27"
"8L52212",1.01899866761064,5,33.66,44199,43360,64824,-0.000645267042475091,"27"
"8L52221",1.30128674180364,1,35,43857,43320,64759,-0.0146352670424751,"34"
"8L52223",2.46509182422292,2,35.75,44112,43270,64694,-0.000585267042475086,"34"
"8L52224",-0.283024965569729,1,31.5,43903,43310,64756,-0.0124152670424751,"24"
"8L52228",-0.0390609903582342,1,32.2,44062,43320,64766,-0.00517526704247509,"34"
"8L52229",1.87322853273632,2,35,44395,43330,64781,0.00980473295752491,"35"
"8L52230",1.03441183469207,1,34.7,44659,43310,64759,0.0228747329575249,"35"
"8L52231",0.62671703088726,1,33.6,43780,43150,64516,-0.0105052670424751,"24"
"8L52241",0.714893301988663,2,32.7,43410,43320,64768,-0.0357292670424751,"24"
"8L52243",-0.574590383580265,1,31.2,43196,43280,64711,-0.0439242670424751,"27"
"8L52249",-1.16158105821748,1,29.5,44085,43370,64840,-0.00645526704247509,"23"
"8L52284",-0.975165251129756,1,29.1,44354,43360,64824,0.00637473295752491,"23"
"8L52303",-0.605281410542249,10,31.45,43987,43270,64689,-0.00644526704247509,"27"
"8L52305",-0.572030396147193,1,30.1,44751,43360,64826,0.0249347329575249,"27"
"8L52308",-0.404273938647693,2,31.1,44918,43240,64655,0.0382947329575249,"27"
"8L52310",-0.0219468836002102,2,31.8,45495,43340,64795,0.0606347329575249,"27"
"8L52313",0.19423190813401,3,31.3,43738,43360,64831,-0.0223352670424751,"61"
"8L52315",1.48237298229671,1,33.8,44130,43360,64823,-0.00380526704247509,"61"
"8L52320",-1.4022704942762,2,28.6,43408,43330,64793,-0.0364062670424751,"61"
"8L52321",0.743460542506859,4,32.1,43128,43360,64832,-0.0507952670424751,"61"
"8L52324",1.22854088885969,1,33.3,43619,43310,64747,-0.0252552670424751,"61"
"8L52327",-0.864610247226847,2,29.85,43837,43240,64653,-0.0121752670424751,"61"
"8L52328",-1.12372534092362,2,28.95,44681,43310,64751,0.0242247329575249,"61"
"8L52329",-1.37454704353063,2,29,44979,43320,64762,0.0375547329575249,"61"
"8L52330",-0.35849846400225,2,30.1,45048,43210,64608,0.0460247329575249,"61"
"8L52334",0.102298315487614,5,31.56,43780,43370,64837,-0.0206352670424751,"61"
"8L52335",-1.86621860772007,2,27.8,44813,43330,64781,0.0293147329575249,"61"
"8L52338",0.640622582601592,5,32,43909,43340,64791,-0.0131252670424751,"61"
"8L52340",-0.793736251847885,1,29.1,43499,43280,64710,-0.0298452670424751,"61"
"8L52342",-1.45057666518978,2,28.9,43633,43320,64763,-0.0250852670424751,"61"
"8L52343",0.857062345297236,1,32.9,43609,43330,64790,-0.0270552670424751,"60"
"8L52344",0.973712027249591,1,33.2,43854,43280,64702,-0.0128652670424751,"60"
"8L52345",1.49162430190653,1,34.2,43911,43310,64752,-0.0118652670424751,"60"
"8L52347",1.79343728879302,1,34.8,44417,43360,64828,0.00942473295752491,"60"
"8L52349",-0.478403000183734,1,30.2,43605,43360,64827,-0.0283352670424751,"60"
"8L52351",-0.493591818467329,1,29.9,47919,43260,64673,0.177834732957525,"60"
"8L52352",1.47914827864427,1,34.2,43519,43350,64804,-0.0317962670424751,"60"
"8L52353",-0.0340289407413528,2,31.15,43290,43350,64813,-0.0427762670424751,"60"
"8L52355",-0.429389519836853,2,30.5,43956,43340,64799,-0.0111452670424751,"60"
"8L52357",-0.372306909104552,1,30.4,43861,43270,64696,-0.0124652670424751,"60"
"8L52358",0.936616590853482,1,33.1,44274,43320,64768,0.00468473295752491,"60"
"8L52360",-0.00866566680183794,1,31.1,43598,43330,64784,-0.0274852670424751,"60"
"8L52361",-0.25681327315995,1,30.6,43352,43350,64821,-0.0398540470424751,"60"
"8L52362",-0.131601212125795,1,30.9,43957,43360,64825,-0.0119852670424751,"60"
"8L52364",0.126161914680699,1,31.4,44543,43350,64813,0.0157447329575249,"60"
"8L52366",0.382405067590776,1,31.9,43847,43360,64828,-0.0172252670424751,"60"
"8L52372",0.220612439295807,4,31.825,42969,43360,64831,-0.0581952670424751,"60"
"8L52375",-1.75644159784083,1,27.5,44261,43320,64776,0.00385473295752491,"60"
"8L52377",-1.30066079183658,1,28.5,43382,43300,64738,-0.0361312670424751,"60"
"8L52378",-0.988386145786875,1,28.8,47847,43260,64688,0.174034732957525,"60"
"8L52379",0.385966784130952,1,31.9,43960,43350,64814,-0.0115352670424751,"60"
"8L52381",0.609733357859494,1,32.4,43376,43340,64794,-0.0381162670424751,"60"
"8L52383",0.190286984926953,3,31.4666666666667,43193,43350,64807,-0.0469902670424751,"60"
"8L52384",-0.108982888443604,1,30.9,43462,43340,64800,-0.0341232670424751,"60"
"8L52386",-0.0475339309731307,1,31.1,43508,43320,64773,-0.0313072670424751,"60"
"8L52387",0.00195677975137427,1,31.2,43550,43320,64766,-0.0290552670424751,"60"
"8L52388",-0.81703537478546,1,29.5,43534,43360,64827,-0.0316342670424751,"60"
"8L52389",0.197410879047646,1,31.5,44094,43360,64824,-0.00551526704247509,"60"
"8L52390",0.718364212169127,1,32.5,45445,43330,64789,0.0586147329575249,"60"
"8L52391",0.221717207051162,1,31.2,44276,42640,63736,0.0376147329575249,"61"
"8L52392",0.571623782778024,2,32,43909,43360,64832,-0.0143252670424751,"61"
"8L52393",1.48972328432064,3,33.2,44175,43340,64804,-0.00109526704247509,"61"
"8L52394",0.28318185904467,2,31.2,43354,43350,64821,-0.0399040570424751,"61"
"8L52395",-0.382830081154277,2,30.2,44158,43330,64786,-0.00129526704247509,"61"
"8L52396",0.24783205620023,2,31.1,44097,43350,64811,-0.00490526704247509,"61"
"8L52397",0.35873912434525,1,31.5,43488,43320,64773,-0.0321932670424751,"61"
"8L52398",0.474075194180827,4,31.875,44403,43270,64688,0.0130747329575249,"61"
"8L52401",1.06631024322926,3,33.3666666666667,45179,43360,64833,0.0447347329575249,"27"
"8L52404",0.355837920627105,2,32.15,44226,43370,64836,0.000164732957524914,"28"
"8L52411",-0.198620363449338,1,31.9,43966,43320,64759,-0.00963526704247509,"28"
"8L52415",-1.48873372429323,1,29,43612,43250,64659,-0.0230352670424751,"26"
"8L52418",-0.055427884175482,5,31.86,43808,43100,64435,-0.00656526704247509,"26"
"8L52419",-1.89046840099255,3,29.4666666666667,43572,43240,64651,-0.0242752670424751,"26"
"8L52420",0.841314873692316,6,32.9333333333333,44247,43090,64417,0.0145647329575249,"26"
"8L52426",-0.0150102711590734,4,32.2,43623,43340,64802,-0.0268752670424751,"27"
"8L52428",1.63062167298922,2,34.4,44912,43340,64800,0.0333647329575249,"27"
"8L52493",-1.3188393051743,3,29.5666666666667,43730,43310,64760,-0.0204952670424751,"63"
"8L52504",0.56347946728698,3,32.4333333333333,44370,43380,64851,0.00643473295752491,"27"
"8L52527",-1.76043863849101,2,29.45,40764,41660,62070,-0.0836852670424751,"20"
"8L52533",0.378367272769557,4,32.5,44326,43370,64841,0.00471473295752491,"27"
"8L52534",1.15345306463733,5,33.46,44047,43340,64795,-0.00685526704247509,"27"
"8L52535",1.10323652173078,7,33.5857142857143,43877,43370,64843,-0.0162252670424751,"27"
"8L52550",-0.278835135640183,5,32.14,44237,43370,64844,0.000424732957524911,"27"
"8L52551",-0.274872423949163,1,31.6,42945,42770,63967,-0.0314182670424751,"26"
"8L52552",-0.517911158279174,1,31,43893,43220,64623,-0.00833526704247509,"26"
"8L52555",-1.34994418813754,1,28.9,43169,42580,63679,-0.0120652670424751,"26"
"8L52574",1.62479344205225,8,33.5,43567,43360,64828,-0.0302802670424751,"38"
"8L52588",-1.38802812868981,2,29.65,44578,43310,64748,0.0192947329575249,"33"
"8L52590",0.398381683728273,1,32.5,44194,43330,64775,0.00060473295752491,"33"
"8L52591",0.452163362487295,1,32.4,44412,43330,64783,0.0104847329575249,"33"
"8L52592",0.945993899000261,1,33.5,44257,43320,64763,0.00399473295752491,"33"
"8L52595",1.0260874636672,1,33.2,44126,43350,64816,-0.00369526704247509,"27"
"8L52596",-0.323611785822749,3,31.2666666666667,44088,43360,64821,-0.00574526704247509,"27"
"8L52597",0.784249267968441,2,32.75,43908,43210,64607,-0.00746526704247509,"28"
"8L52598",0.838938250923812,10,32.6,43546,43370,64847,-0.0317542670424751,"38"
"8L52603",1.80500593770329,1,35.5,44182,43380,64849,-0.00230526704247509,"35"
"8L52619",1.64736540014987,1,34.8,43790,43260,64678,-0.0151552670424751,"24"
"8L52623",-0.344653719065992,1,30.6,43965,43310,64751,-0.00933526704247509,"22"
"8L52624",-1.34006750256156,1,28.5,43740,43360,64823,-0.0221652670424751,"23"
"8L52640",0.564815292115689,1,32.2,44155,43330,64785,-0.00150526704247509,"34"
"8L52680",0.961698133115844,1,34.1,44866,43330,64784,0.0317147329575249,"35"
"8L52688",-1.08630215559017,1,29.6,44470,43340,64798,0.0128747329575249,"35"
"8L52695",-1.71589490597989,1,28.3,45354,43320,64760,0.0551447329575249,"35"
"8L52905",-1.54348647329278,1,28.6,43929,43340,64794,-0.0124252670424751,"33"
"8L52909",-0.200732186968142,1,30.8,43590,43310,64756,-0.0269652670424751,"23"
"8L52913",-0.881747728968002,10,30.71,43868,43320,64770,-0.0144952670424751,"38"
"8L52920",-1.5217279136514,2,29.45,44398,43370,64837,0.00812473295752491,"28"
"8L52922",-0.546165979515784,2,31.35,43998,43360,64827,-0.0101452670424751,"28"
"8L52931",0.945048381895143,3,33.4666666666667,43204,42950,64234,-0.0280752670424751,"26"
"8L52932",2.11134308011974,1,35.9,44094,43110,64468,0.00598473295752491,"26"
"8L52934",0.072814235282091,1,31.4,43893,43150,64525,-0.00525526704247509,"26"
"8L52943",0.891538180227292,3,33.0333333333333,44957,43230,64623,0.0409447329575249,"28"
"8L52950",1.85093592191876,2,34.85,43762,43370,64848,-0.0217552670424751,"27"
"8L52954",0.316551009461016,2,32.55,43940,43360,64827,-0.0129452670424751,"27"
"8L52956",0.0312518325181782,1,32.2,44419,43370,64838,0.00904473295752491,"27"
"8L52961",-0.841091349525499,1,30,44225,43340,64803,0.00115473295752491,"28"
"8L52963",-1.26553901456442,1,29.2,44673,43220,64610,0.0282547329575249,"28"
"8L52965",-1.4413992112465,9,30.9555555555556,45024,43230,64629,0.0440047329575249,"28"
"8L52967",-0.494489787180994,1,30.8,43870,43230,64636,-0.0101052670424751,"28"
"8L52973",-0.754262382204745,2,31,43641,43110,64454,-0.0148452670424751,"26"
"8L52974",-0.509447716546585,5,31.8,44313,43200,64590,0.0121947329575249,"26"
"8L52978",-1.70008059393341,1,28.3,44399,43340,64795,0.00952473295752491,"27"
"8L57701",-0.406825380549583,4,31.1,43830,43380,64851,-0.0188052670424751,"24"
"8L57729",0.00896427039528177,1,32,43836,43290,64718,-0.0141952670424751,"24"
"8L57742",-0.410942012938621,2,30.65,43517,43360,64833,-0.0326572670424751,"61"
"8L57758",-1.89404292173722,1,27.3,43947,43330,64790,-0.0113352670424751,"23"
"8L57789",-0.17747854061451,2,31.65,44549,43260,64677,0.0203247329575249,"24"
"8L57791",-0.328820954242721,1,31,44078,43310,64760,-0.00425526704247509,"34"
"8L57803",-0.484386549410161,2,30.9,43425,43300,64740,-0.0340032670424751,"35"
"8L57814",1.6468687937797,2,33.5,45235,43360,64822,0.0476047329575249,"23"
"8L57821",0.738571390760592,1,33.2,43859,43320,64764,-0.0147452670424751,"35"
"8L57826",-0.531206332358314,2,31,44310,43270,64688,0.00873473295752491,"35"
"8L57857",1.34603126468192,2,33.95,44202,43310,64747,0.00186473295752491,"35"
"8L57858",0.00378156627668783,1,31.8,44320,43330,64784,0.00620473295752491,"35"
"8L57859",-1.81141970762617,1,27.5,44063,43360,64828,-0.00705526704247509,"23"
"8L57872",-0.591453726440879,1,29.8,44599,43350,64812,0.0183947329575249,"34"
"8L57876",0.52677321071192,6,32.4166666666667,44270,43340,64792,0.00359473295752491,"27"
"8L57880",-0.476894328069376,4,31.225,44107,43350,64820,-0.00480526704247509,"27"
"8L57882",-1.3619061228857,4,29.925,44159,43370,64837,-0.00294526704247509,"27"
"8L57906",-0.369855590350747,1,30.5,43392,43370,64839,-0.0386992670424751,"23"
"8L57907",-0.107918707214487,1,31.6,42369,42440,63475,-0.0434392670424751,"34"
"8L57913",0.923288189630569,1,33.6,43669,43300,64732,-0.0225652670424751,"34"
"8L57916",-0.697537086711262,1,29.6,43617,43370,64834,-0.0281952670424751,"23"
"8L57918",-0.637839816594768,1,29.6,43960,43370,64842,-0.0123252670424751,"23"
"8L57927",2.48695795435106,1,36.6,43572,43350,64805,-0.0292952670424751,"24"
"8L57950",-0.253884505088451,3,30.3666666666667,43403,43350,64805,-0.0372242670424751,"63"
"8L57955",0.339818875663601,2,31,47513,43280,64710,0.157634732957525,"63"
"8L57966",-0.8279821367749,3,29.6333333333333,43861,43340,64784,-0.0153652670424751,"63"
"8L57967",-0.98254026171274,4,29.475,43559,43300,64733,-0.0278852670424751,"63"
"8L57974",-0.838491464754091,3,29.5666666666667,43466,43330,64777,-0.0334072670424751,"63"
"8L57975",0.761768959139524,4,31.875,43627,43300,64741,-0.0247652670424751,"63"
"8L57976",-0.112912185503914,1,30.8,43541,43340,64795,-0.0304502670424751,"63"
"8L57980",-0.700565718761825,2,29.75,44073,43330,64778,-0.00502526704247509,"63"
"8L57981",-0.112050831229061,3,30.5333333333333,43834,43350,64807,-0.0170852670424751,"63"
"8L57988",1.54829265543486,2,32.9,44066,43320,64769,-0.00519526704247509,"63"
"8L57990",-1.83826567623315,2,27.7,43833,43340,64794,-0.0167152670424751,"63"
"8L64011",-1.25562757260582,3,29.7666666666667,43761,43360,64826,-0.0211352670424751,"60"
"8L64015",0.93469198026192,6,32.5166666666667,43676,43340,64798,-0.0241952670424751,"60"
"8L64055",1.86797273299894,5,33.62,43403,43240,64654,-0.0324272670424751,"60"
"8L64058",1.16467706050193,8,32.65,43824,43330,64774,-0.0166852670424751,"60"
"8L64060",-1.7178512518919,6,29.3,43654,43340,64792,-0.0251652670424751,"67"
"8L64075",-1.24599531801523,5,29.9,43677,43360,64832,-0.0252152670424751,"60"
"8L64092",0.662959478652052,5,32.32,43945,43350,64811,-0.0120452670424751,"61"
"8L64093",0.130797482895268,6,31.75,42808,43370,64846,-0.0661252670424751,"61"
"8L64113",-1.30414508934805,7,29.9142857142857,44485,43320,64766,0.0145047329575249,"61"
"8L64127",-1.88934901437559,6,29.3666666666667,43824,43330,64782,-0.0168952670424751,"61"
"8L64134",1.32018371361941,5,33.68,44487,43370,64839,0.0122847329575249,"27"
"8L64142",2.86687446707978,1,37.5,44209,43270,64683,0.00416473295752491,"34"
"8L64144",1.96158827940532,2,34.25,44802,43320,64761,0.0294047329575249,"34"
"8L64148",0.426920005144916,1,31.5,43592,43370,64837,-0.0293552670424751,"23"
"8L64157",0.0832269029849241,2,31.3,43918,43370,64843,-0.0144452670424751,"23"
"8L64169",-0.77137215904732,1,29.5,43598,43250,64644,-0.0234252670424751,"24"
"8L64171",0.913895013387924,1,33.6,44637,43310,64759,0.0218047329575249,"34"
"8L64173",-1.33620755872532,1,29.4,43793,43360,64822,-0.0195252670424751,"28"
