"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8N87058",0.0265330764346769,1,82.05,44372,43350,64822,0.00749986653955696,"27"
"8N87062",0.393158307501559,2,82.615,43647,43330,64782,-0.025030133460443,"27"
"8N87065",-1.27284052266956,3,78.0766666666667,44244,43310,64749,0.00384986653955696,"27"
"8N87066",-0.546362307270773,2,78.515,44280,43350,64811,0.00350986653955696,"27"
"8N87067",0.0409029555447296,1,79.03,43874,43370,64838,-0.016250133460443,"27"
"8N87068",-2.47859541103487,2,78.765,43807,43360,64830,-0.019080133460443,"27"
"8N87069",0.561834064071704,3,79.9533333333333,44083,43340,64801,-0.00538013346044303,"26"
"8N87070",0.435073684934904,1,82.78,43715,43350,64814,-0.022970133460443,"27"
"8N87071",-0.854369857657005,1,80.09,44108,43330,64787,-0.00371013346044304,"27"
"8N87072",-0.545059924157688,1,78,43860,43360,64822,-0.016440133460443,"27"
"8N87080",-1.23857284382827,1,77.03,45607,43330,64793,0.065999866539557,"27"
"8N87085",1.04196851767999,5,83.19,44459,43280,64709,0.015049866539557,"27"
"8N87114",1.01331021340329,1,81,44469,43370,64835,0.011519866539557,"26"
"8N87115",-0.082908707701768,1,81.73,44469,43330,64792,0.013109866539557,"26"
"8N87116",0.283235125457819,1,79.73,44305,43340,64802,0.00503986653955697,"26"
"8N87136",-0.395177928597275,1,77.49,44604,43350,64811,0.018689866539557,"35"
"8N87141",1.60743779540927,1,80.73,44079,43350,64816,-0.00603013346044304,"23"
"8N87160",-0.128628621946366,1,81.73,44038,43290,64722,-0.00486013346044303,"38"
"8N87162",-0.702215203776644,2,78.38,44279,43330,64788,0.00420986653955697,"38"
"8N87168",-0.957832457867709,2,80.615,43849,43320,64765,-0.015150133460443,"26"
"8N87211",0.545319364415353,1,82.23,44447,43310,64744,0.013239866539557,"28"
"8N87216",1.57264826011376,1,81.03,44824,43360,64821,0.028509866539557,"23"
"8N87226",-0.0327318351268691,1,81.03,44512,43360,64831,0.013829866539557,"24"
"8N87228",-0.648289131430299,1,77.03,44466,43350,64816,0.012009866539557,"24"
"8N87241",-0.165975634006213,1,79.03,44378,43250,64668,0.012629866539557,"27"
"8N87245",-1.09222333833129,1,79.03,43838,43340,64796,-0.016720133460443,"23"
"8N87246",0.236649681134018,1,78.31,44185,43360,64835,-0.00158013346044304,"23"
"8N87248",-0.0457623392725384,1,77.92,44685,43280,64717,0.025469866539557,"34"
"8N87251",1.11720436047169,1,79.92,45149,43290,64731,0.046589866539557,"34"
"8N87253",0.276887476615526,1,82.28,43385,43290,64729,-0.035603133460443,"34"
"8N87255",0.931068910542323,1,82.92,44717,43330,64777,0.024859866539557,"34"
"8N87258",1.04146577467707,1,79.92,43864,43350,64812,-0.015840133460443,"34"
"8N87264",0.542501165054791,1,81.73,43578,43330,64780,-0.028190133460443,"34"
"8N87265",-0.268021140464593,1,77.73,44210,43270,64697,0.00396986653955696,"34"
"8N87267",-0.100638476170149,1,80.73,43775,43280,64717,-0.016930133460443,"34"
"8N87270",0.47145907099455,1,78.92,43843,43350,64816,-0.016940133460443,"34"
"8N87271",-0.464230458918144,1,79.92,43983,43330,64791,-0.00959013346044304,"34"
"8N87273",0.455903472580953,1,78.92,45035,43260,64680,0.042879866539557,"34"
"8N87274",1.61528185140771,1,80.92,43896,43290,64728,-0.011600133460443,"34"
"8N87284",-1.62032214284575,1,76.5,43380,42970,64260,-0.020570133460443,"24"
"8N87307",-0.0818803430753291,2,81.475,44102,43360,64830,-0.00537013346044304,"27"
"8N87313",0.0480447324114532,3,81.83,43649,43100,64451,-0.014230133460443,"27"
"8N87325",1.03449005457456,4,79.5225,45124,43300,64732,0.045319866539557,"28"
"8N87338",0.0363504410565508,9,81.9833333333333,44983,43300,64749,0.038359866539557,"26"
"8N87339",0.443618935514574,1,80,44431,43350,64808,0.010679866539557,"26"
"8N87342",-0.307519920473401,1,78.03,44045,43070,64386,0.00595986653955696,"27"
"8N87351",0.434506813400247,2,82.46,43924,43350,64811,-0.013020133460443,"27"
"8N87352",-0.431606909955846,2,78.25,43953,43250,64665,-0.00706013346044303,"28"
"8N87353",-0.807525024929694,4,78.24,44714,43320,64763,0.025319866539557,"26"
"8N87358",0.183201201127275,1,82,43602,43290,64724,-0.025300133460443,"26"
"8N87362",-1.21200428658172,1,77.03,46038,43300,64740,0.087899866539557,"27"
"8N87363",0.438750898255664,2,80.48,44505,43320,64778,0.015139866539557,"20"
"8N87368",-0.385354816157806,1,78.03,42051,42050,62868,-0.039733833460443,"26"
"8N87369",-0.15834195824109,1,78.31,43237,42070,62897,0.016139866539557,"26"
"8N87371",-0.0166179690957218,1,81.31,42891,42600,63671,-0.025910133460443,"26"
"8N87372",-0.936901774331607,2,77.63,43993,42040,62863,0.053809866539557,"26"
"8N87387",0.101361341922953,1,79.09,44299,43330,64775,0.00545986653955696,"27"
"8N87483",1.08259029216234,3,83.05,44303,43270,64700,0.00818986653955697,"67"
"8N87513",0.0829196416499058,1,81.86,44563,43350,64817,0.016459866539557,"60"
"8N87514",-0.23212639399478,2,81.525,44786,43340,64791,0.027709866539557,"60"
"8N87515",0.422714723270538,2,82.455,43724,42560,63646,0.015139866539557,"60"
"8N87516",-0.414621798036399,1,81.05,43866,43310,64754,-0.013970133460443,"60"
"8N87517",0.592785565040932,1,82.86,43338,43170,64547,-0.032013133460443,"60"
"8N87518",0.416373026004007,2,82.455,44425,43330,64787,0.011039866539557,"60"
"8N87519",1.11083707471618,1,81.05,44126,43350,64820,-0.00393013346044303,"60"
"8N87520",-0.122156405002995,1,78.86,44327,43340,64795,0.00628986653955697,"60"
"8N87521",0.0317236089647658,1,81.86,43647,43340,64805,-0.025740133460443,"60"
"8N87522",0.542540949376947,1,80.05,44106,43330,64782,-0.00362013346044304,"60"
"8N87523",0.437611092142479,1,79.86,44159,43330,64775,-0.00105013346044303,"60"
"8N87524",-1.24520259495711,2,77.55,43961,43350,64814,-0.011360133460443,"60"
"8N87525",-0.548290297678705,1,78.05,44857,43260,64678,0.034719866539557,"60"
"8N87526",0.197413366346774,2,79.455,44791,43330,64782,0.028349866539557,"60"
"8N87527",1.47332133659859,3,83.74,44309,43350,64818,0.00472986653955697,"60"
"8N87528",-1.28073140715671,1,76.86,43938,43320,64771,-0.011210133460443,"60"
"8N87529",-0.682494094929569,1,77.86,44479,43340,64805,0.013159866539557,"60"
"8N87530",0.366057071838214,2,82.455,43721,43330,64779,-0.021490133460443,"60"
"8N87531",-0.107222206842951,1,78.86,44586,43330,64785,0.018599866539557,"60"
"8N87532",-0.71156179500388,1,77.86,43974,43350,64816,-0.010800133460443,"60"
"8N87533",0.768930110831008,2,82.955,44051,43100,64445,0.00459986653955696,"60"
"8N87534",0.464064151597385,1,79.92,44037,43340,64797,-0.00737013346044303,"60"
"8N87535",-0.705059170947191,1,77.86,44095,43360,64823,-0.00544013346044304,"60"
"8N87536",1.02252141852249,1,80.92,43858,43340,64799,-0.015790133460443,"60"
"8N87537",-0.681986019686833,3,78.4333333333333,43731,43320,64778,-0.020880133460443,"60"
"8N87538",0.144551242805398,1,82.05,43742,43350,64816,-0.021800133460443,"60"
"8N87539",0.155324246839616,1,82.05,43928,43350,64811,-0.012920133460443,"60"
"8N87540",-0.58838576877453,1,78.05,44198,43310,64751,0.00166986653955697,"60"
"8N87541",-0.424912103601877,3,78.7666666666667,43608,43310,64762,-0.026160133460443,"60"
"8N87542",-0.169135437460328,1,78.86,43504,43340,64804,-0.032434133460443,"60"
"8N87543",0.521698583463896,1,80.05,43723,43310,64762,-0.020800133460443,"60"
"8N87544",-0.532459849293837,1,80.86,43723,43340,64797,-0.022040133460443,"60"
"8N87545",0.521686451702597,1,80.05,43724,43310,64761,-0.020810133460443,"60"
"8N87546",-0.131473597681243,1,78.86,44146,43320,64771,-0.00139013346044303,"60"
"8N87547",0.132676674845159,1,82.05,43512,43330,64789,-0.031588133460443,"60"
"8N87548",0.40532020816303,3,82.37,44628,43350,64814,0.019719866539557,"60"
"8N87549",1.01385934095443,1,80.92,43705,43340,64803,-0.022930133460443,"60"
"8N87550",0.0894343974678936,1,81.86,44623,43300,64739,0.021829866539557,"60"
"8N87551",-0.538586388750238,1,80.86,43634,43360,64828,-0.027090133460443,"60"
"8N87552",1.03921472207101,1,80.92,44157,43340,64806,-0.00203013346044303,"60"
"8N87553",-0.71427558643106,2,80.86,44793,43340,64803,0.027709866539557,"60"
"8N87554",1.60001341892697,1,81.92,44029,43360,64821,-0.00852013346044304,"60"
"8N87555",1.20112596201924,1,83.92,43600,43330,64792,-0.027440133460443,"60"
"8N87556",-0.831962249697017,2,77.93,44303,43340,64798,0.00503986653955697,"60"
"8N87557",1.36664997979544,4,83.305,46415,43300,64735,0.105499866539557,"60"
"8N87558",-1.36088681614658,3,80.24,43766,43320,64769,-0.019070133460443,"60"
"8N87559",1.72407146854218,2,81.43,44537,43320,64767,0.016939866539557,"60"
"8N87560",-2.0626731928346,2,78.93,43943,43340,64805,-0.012010133460443,"60"
"8N87561",-0.443597776645675,2,78.43,44680,43360,64826,0.021749866539557,"60"
"8N87562",-1.56971498469706,1,79.05,43521,43280,64702,-0.028600133460443,"60"
"8N87563",-0.67888374398481,3,81.0733333333333,43995,43340,64794,-0.00918013346044303,"60"
"8N87564",0.824386774634053,2,82.93,43753,43340,64793,-0.020470133460443,"60"
"8N87566",-1.01299741234235,1,80.05,43343,43310,64757,-0.038454133460443,"60"
"8N87567",1.54224715934208,2,81.39,43955,43300,64737,-0.00922013346044304,"60"
"8N87568",1.39338305717906,3,83.7233333333333,43467,43350,64810,-0.034402133460443,"60"
"8N87569",-0.67337372127138,3,78.39,44239,43290,64722,0.00448986653955696,"60"
"8N87570",0.0424729895351871,2,81.89,44898,43310,64754,0.034149866539557,"60"
"8N87571",-0.414852301501098,1,81.05,43834,43280,64719,-0.014160133460443,"60"
"8N87572",-0.592170878300064,1,78.05,43707,42890,64140,-0.00145013346044304,"60"
"8N87573",1.85320046482605,1,85.05,43779,43340,64808,-0.019630133460443,"60"
"8N87574",0.14367775599181,1,82.05,43693,43320,64772,-0.022520133460443,"60"
"8N87575",0.125795539835913,1,82.05,42708,42650,63766,-0.037260133460443,"60"
"8N87576",0.631859295776014,1,82.92,43587,43330,64781,-0.027930133460443,"60"
"8N87577",-0.424129532826615,1,80.92,44981,43290,64720,0.039129866539557,"60"
"8N87578",1.01333767521854,1,80.92,43078,42730,63892,-0.023360133460443,"60"
"8N87579",1.75690938875386,1,84.92,43368,43330,64782,-0.038064133460443,"60"
"8N87580",-1.20218691757317,1,77.05,43424,43330,64785,-0.035529133460443,"60"
"8N87582",-1.17842201036299,1,77.05,43823,43310,64753,-0.015940133460443,"60"
"8N87583",-0.985805282564985,1,80.05,43800,43290,64728,-0.016040133460443,"60"
"8N87584",-0.42813658012437,1,81.05,43594,43280,64708,-0.025110133460443,"60"
"8N87585",-0.617283624190644,1,78.05,43332,42950,64216,-0.022150133460443,"60"
"8N87586",0.1193365901199,1,82.05,43274,43330,64787,-0.042584133460443,"60"
"8N87587",-0.41704815029636,1,81.05,43720,43210,64600,-0.015970133460443,"60"
"8N87588",-0.267499928753776,1,81.05,45992,42870,64093,0.107299866539557,"60"
"8N87589",2.04603302289544,3,84.5166666666667,43708,43350,64807,-0.023000133460443,"60"
"8N87590",0.149173443860616,1,82.05,43733,43260,64683,-0.017990133460443,"60"
"8N87591",1.12060314256251,1,81.05,44248,43300,64745,0.00411986653955696,"60"
"8N87592",0.0122161800036048,2,81.955,43849,43330,64790,-0.015880133460443,"60"
"8N87593",-0.393621719226455,1,81.05,44247,43320,64765,0.00333986653955697,"60"
"8N87594",-0.614214288581793,1,78.05,43753,43320,64767,-0.019620133460443,"60"
"8N87595",-0.0599582505948037,1,79.05,43132,42950,64214,-0.031503133460443,"60"
"8N87597",1.27479858232407,1,84.05,43603,43340,64799,-0.027650133460443,"60"
"8N87598",-1.18069064972606,1,77.05,43803,43330,64786,-0.017810133460443,"60"
"8N87599",-0.0463791701719422,1,79.05,43141,42730,63888,-0.020310133460443,"60"
"8N87600",-1.18874613922912,1,77.05,43673,43340,64802,-0.024450133460443,"60"
"8N87603",-1.44755563237012,1,76.09,43805,43330,64785,-0.017790133460443,"68"
"8N87604",-1.465951022029,1,76.09,43463,43310,64757,-0.032953133460443,"68"
"8N87605",-0.788924936139711,2,80.07,44185,43180,64559,0.00713986653955696,"68"
"8N87606",0.00893684775507822,2,78.57,43634,43240,64644,-0.021280133460443,"68"
"8N87607",-0.709234545125341,1,80.09,43296,43230,64626,-0.036822133460443,"68"
"8N87608",-0.870112159010836,1,77.09,43949,43320,64767,-0.010560133460443,"68"
"8N87611",-0.162918744909073,1,81.09,42991,43320,64769,-0.055250133460443,"68"
"8N87612",-0.811943503540546,1,80.09,43094,43290,64720,-0.048841133460443,"68"
"8N87613",-0.907828591715767,1,77.09,43262,43300,64737,-0.041649133460443,"68"
"8N87614",-0.924967128978959,1,79.09,49503,43210,64612,0.254099866539557,"68"
"8N87615",-1.38495650503084,2,79.59,43255,43270,64696,-0.040591533460443,"68"
"8N87616",1.81359294140334,2,81.07,43614,43320,64778,-0.026410133460443,"68"
"8N87617",0.277592785018253,1,79.09,44129,43320,64765,-0.00202013346044304,"68"
"8N87619",-0.258808939863816,1,78.09,44678,43300,64732,0.024579866539557,"68"
"8N87620",-1.28484248299997,1,79.09,43226,43280,64714,-0.042539133460443,"68"
"8N87621",-1.22479147774211,1,79.09,43908,42910,64140,0.00695986653955696,"68"
"8N87622",-1.99016881903768,1,75.09,44124,43190,64581,0.00368986653955696,"68"
"8N87623",0.199906846485118,2,79.09,43519,43280,64711,-0.028950133460443,"68"
"8N87625",-0.565381228900872,2,77.59,47931,43240,64643,0.179399866539557,"68"
"8N87626",1.33188423186448,2,80.59,44175,43320,64774,-0.000230133460443038,"68"
"8N87627",1.14176681649577,2,83.09,43012,43180,64552,-0.047641133460443,"68"
"8N87628",-2.02947572564902,1,75.09,43561,43320,64776,-0.028710133460443,"68"
"8N87629",-0.725573601243905,1,80.09,43068,43290,64722,-0.050290133460443,"68"
"8N87630",0.264915094459966,1,79.09,43863,43280,64705,-0.012470133460443,"68"
"8N87631",0.823032672068679,1,80.09,43697,43300,64732,-0.021170133460443,"68"
"8N87632",0.931424131343845,2,80.09,43605,43280,64709,-0.024760133460443,"68"
"8N87633",1.27797424005373,2,80.545,43779,43220,64630,-0.013990133460443,"68"
"8N87692",-0.825198193926758,1,76.49,44226,43290,64718,0.00389986653955696,"35"
"8N87701",1.23477036576354,4,80.865,43933,43320,64771,-0.011270133460443,"27"
"8N87707",-0.397157790242301,2,80.58,43641,43350,64813,-0.026340133460443,"28"
"8N87709",0.835854705693073,1,79.31,44555,43370,64843,0.015349866539557,"28"
"8N87711",-0.173027626040197,1,82.05,43882,43280,64707,-0.011710133460443,"27"
"8N87723",0.801323516654187,1,82.43,43972,43340,64795,-0.010340133460443,"28"
"8N87728",1.54697000201423,6,83.86,44325,43300,64742,0.00779986653955696,"27"
"8N87730",1.41495301731472,1,84,44087,43340,64798,-0.00507013346044304,"27"
"8N87732",-0.139926813778511,1,79,44172,43350,64813,-0.00158013346044304,"26"
"8N87749",-0.524753559339773,1,81,44003,43340,64794,-0.00891013346044304,"26"
"8N87754",-1.10048645435579,1,80,43788,43250,64663,-0.014730133460443,"26"
"8N87756",0.757090068425716,1,83,43748,43340,64806,-0.021000133460443,"26"
"8N87759",-1.43366777618966,1,79.43,43719,43340,64795,-0.022180133460443,"26"
"8N87762",0.554761231864066,2,79.965,44628,43340,64802,0.020079866539557,"26"
"8N87772",-0.225579728982333,1,79,44217,43350,64814,0.000459866539556965,"26"
"8N87774",0.0597285391713279,1,79,44415,43270,64699,0.013329866539557,"27"
"8N87801",0.184754331049242,1,79.05,43266,43340,64806,-0.043545133460443,"67"
"8N87802",-0.30604043370705,6,79.2016666666667,43011,42480,63526,-0.014710133460443,"67"
"8N87803",-1.68618621544314,1,75.73,43535,43310,64758,-0.029490133460443,"67"
"8N87804",-0.413075372350966,2,81.05,43268,43320,64775,-0.042428133460443,"67"
"8N87805",1.43374717601597,2,80.89,43736,43330,64775,-0.020800133460443,"67"
"8N87806",1.21867019944641,3,83.3166666666667,42522,42460,63503,-0.036895133460443,"67"
"8N87807",-1.09143788316468,3,77.8366666666667,43645,43320,64777,-0.024820133460443,"67"
"8N87808",-0.782357492349612,5,81.028,43435,43320,64770,-0.034541133460443,"67"
"8N87809",-0.187686128860167,1,81.05,43260,43280,64708,-0.040665333460443,"67"
"8N87810",-1.23829971049564,2,77.39,43402,43300,64739,-0.035062133460443,"67"
"8N87811",0.385699512979565,1,82.05,42000,41940,62691,-0.036780133460443,"67"
"8N87812",-0.916589087172675,1,77.05,43901,43340,64807,-0.013870133460443,"67"
"8N87813",2.41239624324422,3,81.9966666666667,42053,42000,62783,-0.037135133460443,"67"
"8N87814",-1.31694446317706,3,79.9966666666667,43285,43340,64799,-0.042360133460443,"67"
"8N87815",0.387396746385408,1,82.05,43395,43300,64742,-0.035381133460443,"67"
"8N87816",-0.157107781868806,1,81.05,43719,43200,64582,-0.015460133460443,"67"
"8N87817",-0.362790416586698,1,78.05,43578,43280,64713,-0.026130133460443,"67"
"8N87818",-0.069584531281885,2,81.39,44566,43280,64703,0.020269866539557,"67"
"8N87819",-0.218952078170803,3,81.33,43715,43340,64803,-0.022550133460443,"67"
"8N87820",0.756165555833984,2,79.98,42466,42310,63248,-0.032307133460443,"67"
"8N87821",0.242946390081161,1,81.73,44052,43290,64726,-0.00445013346044303,"67"
"8N87822",1.30042834128548,7,80.8485714285714,43531,43300,64745,-0.029350133460443,"67"
"8N87823",-0.343682892539518,1,78.05,42488,41880,62607,-0.010380133460443,"67"
"8N87824",0.592227075034026,1,79.73,43549,43260,64679,-0.026420133460443,"67"
"8N87825",0.0407241871064557,3,78.9966666666667,42914,42570,63654,-0.023680133460443,"67"
"8N87826",0.382645827342797,1,82.05,43336,43320,64772,-0.039297233460443,"67"
"8N87827",0.155739040395718,4,79.2325,44290,43270,64694,0.00766986653955697,"67"
"8N87828",-1.17759800106521,4,80.4375,42977,43260,64686,-0.053310133460443,"67"
"8N87829",0.6274251850622,4,79.8575,43676,43300,64736,-0.022270133460443,"67"
"8N87830",1.95412053676391,3,84.1033333333333,43118,43260,64674,-0.046385133460443,"67"
"8N87831",1.5121532507398,1,84.05,43233,43360,64828,-0.045757133460443,"67"
"8N87832",-1.53293705306296,1,78.73,41833,42300,63255,-0.062040133460443,"67"
"8N87833",-0.405465776581324,3,78.61,43488,43310,64758,-0.031818133460443,"67"
"8N87834",0.298850021347029,3,81.9966666666667,43409,43220,64617,-0.030964133460443,"67"
"8N87835",-1.17979288576791,9,78.61,41821,41790,62503,-0.038557133460443,"67"
"8N87836",-0.65770230882201,3,78.1033333333333,43829,43300,64736,-0.015090133460443,"67"
"8N87837",-0.357294728717893,1,78.05,43723,43330,64786,-0.021600133460443,"67"
"8N87838",0.314236483423704,7,82.4357142857143,43601,43330,64794,-0.027470133460443,"67"
"8N87839",-1.79272908931811,8,80.35875,41036,41680,62350,-0.071300133460443,"67"
"8N87840",-0.554762095078379,1,77.73,43384,43270,64690,-0.034370133460443,"67"
"8N87841",0.896191203257639,2,82.83,43485,43280,64712,-0.030337133460443,"67"
"8N87843",0.830978825097718,1,80.05,44563,43270,64699,0.020379866539557,"67"
"8N87844",1.40768399208797,2,83.55,43347,43290,64723,-0.037147133460443,"67"
"8N87846",-1.41405020613714,3,77.1633333333333,43756,43300,64743,-0.018640133460443,"67"
"8N87847",1.17595799786042,1,83.43,43440,43280,64700,-0.032254133460443,"67"
"8N87848",-0.995248635473231,3,80.3966666666667,43283,43310,64744,-0.040940133460443,"67"
"8N87849",1.80499353627152,4,83.9525,43343,43300,64743,-0.037770133460443,"67"
"8N87850",-0.140010376333483,1,78.43,43682,43270,64692,-0.020620133460443,"67"
"8N87851",1.18673585459915,1,83.43,43645,43290,64729,-0.023370133460443,"67"
"8N87852",0.602047378478387,2,79.73,43822,43280,64708,-0.014760133460443,"67"
"8N87853",1.15459198227379,1,80.73,43474,43300,64734,-0.031619133460443,"67"
"8N87854",-0.51333621218254,1,80.43,43762,43300,64748,-0.018470133460443,"67"
"8N87855",1.47778694804442,5,83.658,42982,43140,64498,-0.047197133460443,"67"
"8N87856",-1.4261329803129,5,77.468,43765,43300,64735,-0.018180133460443,"67"
"8N87857",0.607064219103678,1,79.73,43861,43310,64755,-0.014190133460443,"67"
"8N87858",-0.274739973695165,2,81.24,43253,43300,64735,-0.042054133460443,"67"
"8N87859",0.216960157376998,1,81.73,43644,43340,64805,-0.025870133460443,"67"
"8N87860",-0.362341541418606,1,78.05,43620,43320,64760,-0.025760133460443,"67"
"8N87861",0.919311558069088,3,82.77,43511,43280,64711,-0.029090133460443,"67"
"8N87862",-1.11688836576953,2,77.39,43584,43350,64823,-0.029210133460443,"67"
"8N87863",-1.29579749974049,1,76.43,43393,43310,64751,-0.035822133460443,"67"
"8N87864",1.33913380975066,1,83.73,43332,43300,64737,-0.038375133460443,"67"
"8N87865",-1.280967154607,2,77.55,44526,43340,64800,0.015399866539557,"63"
"8N87866",0.0867521868544057,2,82.05,44989,43320,64784,0.037659866539557,"63"
"8N87867",0.677679737402022,1,83.05,43204,43190,64572,-0.039163733460443,"63"
"8N87868",0.51703456806304,1,80.05,43873,43290,64724,-0.012710133460443,"63"
"8N87869",1.26452969320271,1,84.05,43655,43320,64765,-0.024180133460443,"63"
"8N87870",1.00572181110356,2,80.775,43818,43350,64807,-0.017930133460443,"63"
"8N87871",-0.389526602968859,1,81.05,44540,43290,64716,0.018649866539557,"63"
"8N87873",-0.380596218350155,2,81.555,43477,43320,64765,-0.032458133460443,"63"
"8N87874",-1.43711117118538,1,76.61,43952,43330,64785,-0.010990133460443,"63"
"8N87875",-3.1480169008078,1,73.61,43853,43320,64771,-0.015020133460443,"63"
"8N87876",-1.26858205544812,1,79.61,43388,43200,64584,-0.030945133460443,"63"
"8N87877",-0.12253309683645,1,81.61,43601,43260,64674,-0.023770133460443,"63"
"8N87878",1.19193679965356,1,83.92,43643,43280,64715,-0.023080133460443,"63"
"8N87879",1.29737216739203,2,83.33,48055,43290,64727,0.182399866539557,"63"
"8N87880",0.263203530822302,1,79.61,43842,43320,64770,-0.015690133460443,"63"
"8N87881",0.389040775287262,1,81.92,49500,43240,64654,0.252599866539557,"63"
"8N87882",0.627486442646352,1,82.92,43748,43310,64759,-0.019600133460443,"63"
"8N87883",1.55685532492186,1,81.92,43465,43300,64738,-0.032160133460443,"63"
"8N87884",0.476712159571333,1,79.92,44417,43240,64651,0.014989866539557,"63"
"8N87885",-0.140948102496777,1,78.92,43617,43310,64748,-0.025390133460443,"63"
"8N87886",1.21478090618107,1,83.92,44084,43320,64767,-0.00425013346044303,"63"
"8N87887",1.00020569043043,1,80.92,43717,43340,64796,-0.022250133460443,"63"
"8N87888",0.606522759120305,1,82.92,43378,43310,64758,-0.036880133460443,"63"
"8N87889",0.594086490611886,1,82.92,43165,43320,64771,-0.047131133460443,"63"
"8N87890",-2.05334394375917,2,76.555,43816,43340,64791,-0.017550133460443,"63"
"8N87891",-0.66191923499827,1,80.61,44193,43330,64784,0.000369866539556965,"63"
"8N87892",0.599159993187457,1,82.92,43268,43330,64790,-0.042949133460443,"63"
"8N87893",0.618290567581106,1,82.92,43120,42850,64000,-0.027180133460443,"63"
"8N87894",1.57802524839,1,81.92,43298,42760,63941,-0.014710133460443,"63"
"8N87895",-0.123623947360669,1,78.92,43948,43330,64788,-0.011110133460443,"63"
"8N87896",0.63238767421147,1,82.92,43834,43310,64756,-0.015560133460443,"63"
"8N87897",1.56821065349847,1,81.92,43704,43340,64797,-0.022800133460443,"63"
"8N87898",-0.488421155015972,1,80.92,44097,43280,64711,-0.00193013346044304,"63"
"8N87899",0.527407328562114,2,79.71,46993,43260,64690,0.134099866539557,"63"
"8N87900",-0.71604266168505,1,80.61,43161,43250,64666,-0.044243133460443,"63"
"8N87901",-0.644154746631007,1,78.03,43671,43310,64752,-0.022990133460443,"63"
"8N87902",-0.635334956166054,1,78.03,43872,43350,64818,-0.015720133460443,"63"
"8N87903",-0.465329405078599,1,81.03,43457,43340,64801,-0.034458133460443,"63"
"8N87904",0.494378585855434,1,80.03,43714,43330,64782,-0.022010133460443,"63"
"8N87905",0.111262418637439,1,82.03,43571,43310,64758,-0.027930133460443,"63"
"8N87906",-1.7919167099382,1,76.03,43493,43310,64764,-0.031577133460443,"63"
"8N87907",-0.463037715369068,1,81.03,43351,43190,64582,-0.032569133460443,"63"
"8N87908",-0.644664280605601,1,78.03,43679,43330,64773,-0.023410133460443,"63"
"8N87909",-2.02472399418012,1,78.03,45250,42590,63640,0.086399866539557,"63"
"8N87910",0.614420437130804,1,83.03,43976,43320,64771,-0.00929013346044304,"63"
"8N87911",-1.03228133126582,1,80.03,43391,43240,64660,-0.033040133460443,"63"
"8N87913",-0.0625804905689066,1,79.05,43709,43320,64767,-0.021730133460443,"63"
"8N87914",-0.837890864826285,2,78.275,43272,43230,64639,-0.037986133460443,"63"
"8N87915",-0.0592199926888625,1,79.05,43689,43240,64653,-0.018960133460443,"63"
"8N87916",-0.0707209024010732,1,79.05,43601,43350,64821,-0.028440133460443,"63"
"8N87917",-0.0560778665122179,1,79.05,43783,43280,64707,-0.016370133460443,"63"
"8N87918",0.731284941466057,2,80.39,43798,43260,64681,-0.014890133460443,"63"
"8N87919",-1.04048718383752,2,80.64,43467,43260,64679,-0.030184133460443,"63"
"8N87920",-0.207325185013636,2,81.775,43600,43250,64661,-0.023560133460443,"63"
"8N87921",-0.633733563674484,1,78.03,43801,43250,64676,-0.014400133460443,"63"
"8N87922",0.528505230391758,1,80.03,44252,43270,64685,0.00611986653955696,"63"
"8N87923",-0.510499944892652,2,81.38,43479,43360,64833,-0.034412133460443,"63"
"8N87924",0.197434319149887,1,82.03,45073,43290,64731,0.043099866539557,"63"
"8N87925",-1.95796023417678,2,79.38,43451,43300,64736,-0.032723133460443,"63"
"8N87926",-2.32667627298993,2,78.88,43399,43330,64787,-0.036730133460443,"63"
"8N87927",-1.1880991492454,2,77.765,43613,43300,64737,-0.025340133460443,"63"
"8N87928",-0.0848191401877914,1,79.03,43472,43270,64705,-0.030686133460443,"63"
"8N87929",0.088783478125051,1,82.03,43145,43290,64716,-0.046459133460443,"63"
"8N87930",0.486694468309836,2,80.04,44015,43350,64815,-0.00896013346044304,"63"
"8N87931",-0.0684946421827867,1,79.03,43821,43330,64788,-0.017230133460443,"63"
"8N87932",0.40774057749419,2,82.54,43684,43310,64754,-0.022450133460443,"63"
"8N87933",0.112657571186914,1,82.03,43575,43290,64731,-0.026780133460443,"63"
"8N87934",-1.4303537801414,1,76.61,44040,43300,64734,-0.00542013346044304,"63"
"8N87935",-0.442924468310135,1,81.03,43832,43320,64772,-0.015990133460443,"63"
"8N87936",0.512103089114434,1,80.03,43897,43200,64596,-0.00740013346044303,"63"
"8N87937",0.484210956710073,1,80.03,43549,43340,64806,-0.030391133460443,"63"
"8N87938",-1.07091144107597,1,79.92,43854,43280,64721,-0.013320133460443,"63"
"8N87939",-1.71229002115761,2,79.71,43457,43210,64616,-0.028580133460443,"63"
"8N87940",1.25543617305505,2,81.075,44192,43280,64699,0.00288986653955697,"63"
"8N87941",0.110083055959755,1,81.92,44574,43230,64641,0.022659866539557,"63"
"8N87942",0.423383376759924,3,82.4533333333333,44216,43290,64726,0.00319986653955696,"63"
"8N87943",-0.162353026287786,2,78.93,43761,43310,64752,-0.018860133460443,"63"
"8N87944",1.29641249844048,2,80.93,43902,43330,64783,-0.013240133460443,"63"
