"ringnr","y_adjusted","n_obs","y_mean","O_HOM","E_HOM","N_SITES","F_hat","locality"
"8N72690",-0.0766336365373298,1,19.63,43483,43340,64797,-0.0331743197905429,"60"
"8N72691",0.622037056730456,1,20.28,43443,43340,64806,-0.0352983197905429,"60"
"8N72692",0.0697160824338996,2,19.655,45079,43340,64800,0.0411136802094571,"60"
"8N72693",-1.37669710649937,2,18.31,43135,43340,64799,-0.0494203197905429,"60"
"8N72694",0.432891718314314,3,20.1533333333333,44568,43340,64793,0.0175236802094571,"60"
"8N72695",0.169722706820786,2,19.78,44251,43350,64807,0.00229368020945709,"60"
"8N72696",0.487499412337981,2,20.205,43627,43320,64758,-0.0253963197905429,"60"
"8N72697",0.857988046850809,2,20.585,43630,43340,64801,-0.0264463197905429,"60"
"8N72698",0.545573629082767,2,20.175,43808,43280,64707,-0.0150963197905429,"60"
"8N72699",1.02806027547654,4,20.6825,44150,43360,64833,-0.0031963197905429,"60"
"8N72700",0.722476102919983,2,20.355,43927,43350,64818,-0.0131163197905429,"60"
"8N72716",0.815620966241276,2,20.15,42423,42520,63560,-0.0446693197905429,"26"
"8N72717",0.440070386688581,5,19.874,42983,42730,63883,-0.0280063197905429,"26"
"8N72719",-0.32709125678354,2,18.905,43611,42370,63347,0.0190636802094571,"26"
"8N72721",0.485532209745028,3,19.7433333333333,44564,43310,64749,0.0187436802094571,"20"
"8N72724",0.145823821851034,2,19.53,44422,43350,64812,0.0100836802094571,"27"
"8N72734",-1.737127471696,3,17.5133333333333,42449,42360,63354,-0.0358673197905429,"28"
"8N72736",1.01313833301478,1,20.27,43662,42630,63737,0.00878368020945709,"26"
"8N72737",1.11007302823074,1,20.47,42386,41910,62681,-0.0168763197905429,"26"
"8N72738",-0.498524112827444,1,18.7,43215,42710,63843,-0.0157763197905429,"26"
"8N72743",-0.0928433877577372,1,19.26,44140,43360,64833,-0.00365631979054291,"37"
"8N72746",0.578759567496747,1,20.02,43796,43050,64359,-0.00473631979054291,"27"
"8N72777",0.641102815695532,5,19.966,44131,43150,64517,0.00599368020945709,"20"
"8N72785",-0.103075722848966,1,19.32,43573,43360,64819,-0.0298163197905429,"27"
"8N72795",-2.46709967863825,2,16.86,42730,42420,63418,-0.0249763197905429,"26"
"8N72802",-0.357489296757966,1,19.1,43738,43280,64719,-0.0187463197905429,"67"
"8N72804",-0.247873121696865,7,19.21,43408,43280,64703,-0.0338233197905429,"67"
"8N72823",-0.650220392051771,3,18.73,44625,43310,64745,0.0216236802094571,"67"
"8N72825",-0.157477589468174,3,19.23,44709,43360,64838,0.0227136802094571,"67"
"8N72826",-0.920078996678546,2,18.38,45413,43290,64719,0.0591436802094571,"67"
"8N72901",1.66186690321201,2,21.32,43119,43180,64563,-0.0426413197905429,"63"
"8N72902",-0.0141531266406389,1,19.48,43387,43180,64559,-0.0302603197905429,"63"
"8N72903",-0.369963330157129,2,19.26,43670,43280,64714,-0.0219263197905429,"63"
"8N72904",-0.711030128318409,2,18.89,43206,43260,64678,-0.0424723197905429,"63"
"8N72905",-0.317673653779896,2,19.28,43767,43350,64816,-0.0204663197905429,"63"
"8N72906",-0.130556368834263,1,19.35,43787,43290,64713,-0.0165063197905429,"63"
"8N72907",-0.597949672086426,1,18.94,43901,43270,64682,-0.0102763197905429,"63"
"8N72908",0.58770384697686,2,20.19,43112,43270,64694,-0.0472193197905429,"63"
"8N72909",-0.36071129287067,4,19.275,43653,43310,64756,-0.0239763197905429,"63"
"8N72910",0.0926992623949135,3,19.62,43590,43320,64768,-0.0273163197905429,"63"
"8N72911",-0.0212144067116028,3,19.6233333333333,43371,43210,64603,-0.0322993197905429,"63"
"8N72912",1.12415438189194,2,20.73,43457,43270,64694,-0.0311733197905429,"63"
"8N72913",-0.616895756671545,2,18.985,43323,43330,64778,-0.0400738197905429,"63"
"8N72914",0.405051852655779,3,19.9566666666667,44090,43330,64780,-0.00431631979054291,"63"
"8N72915",-0.0663967393603407,2,19.485,44424,43280,64720,0.0132436802094571,"63"
"8N72916",-0.433967348653916,2,19.07,43941,43250,64664,-0.00768631979054291,"63"
"8N72917",-0.935303795270639,3,18.59,43062,43330,64774,-0.0521763197905429,"63"
"8N72918",-0.302059130530429,1,19.26,43600,43330,64779,-0.0272763197905429,"63"
"8N72919",-0.525744480870761,1,19.03,43431,43320,64771,-0.0348933197905429,"63"
"8N72920",-0.0301863751371944,1,19.38,46441,43180,64556,0.112703680209457,"63"
"8N72921",-0.366141428154699,1,19.1,43885,43270,64698,-0.0111863197905429,"63"
"8N72922",-0.192356567628841,2,19.315,44034,43260,64670,-0.00353631979054291,"63"
"8N72923",0.689083986956384,1,20.29,43910,43320,64760,-0.0122163197905429,"63"
"8N72924",-0.211925664162878,3,19.33,44014,43260,64680,-0.00464631979054291,"63"
"8N72926",0.66397627831401,1,20.27,43684,43320,64777,-0.0230663197905429,"63"
"8N72927",-0.304100151637804,1,19.16,44104,43300,64748,-0.00255631979054291,"63"
"8N72928",0.654861228716401,1,20.17,43972,43350,64817,-0.0110863197905429,"63"
"8N72929",0.466175471271669,1,19.98,43356,43030,64307,-0.0244063197905429,"63"
"8N72930",-0.261295298741941,1,19.21,43929,43320,64761,-0.0113863197905429,"63"
"8N72931",0.818324917123169,1,20.41,44473,43310,64754,0.0143336802094571,"63"
"8N72932",-0.68524913304797,1,18.86,43398,43190,64567,-0.0300273197905429,"63"
"8N72933",-0.130959298217993,1,19.31,45262,43300,64742,0.0515036802094571,"63"
"8N72934",-0.805935105362871,1,18.73,43644,43300,64737,-0.0239863197905429,"63"
"8N72935",0.141511362066456,1,19.72,43787,43340,64790,-0.0188863197905429,"63"
"8N72936",-0.334033080655388,1,19.14,43690,43310,64747,-0.0220963197905429,"63"
"8N72937",0.433376426334519,1,19.93,44152,43250,64655,0.00244368020945709,"63"
"8N72938",-0.0356838663756784,1,19.54,43558,43320,64768,-0.0286963197905429,"63"
"8N72939",-0.995251449309154,1,18.5,44739,43240,64644,0.0302936802094571,"63"
"8N72940",1.10705927567072,1,20.65,43736,43340,64804,-0.0215263197905429,"63"
"8N72941",0.776884801265088,1,20.38,43957,43290,64726,-0.00874631979054291,"63"
"8N72942",-0.348531372138707,2,19.145,44473,43320,64773,0.0137736802094571,"63"
"8N72943",-0.111771541842532,2,19.4,43998,43310,64757,-0.00779631979054291,"63"
"8N72944",-0.308206911512028,1,19.17,43495,43220,64623,-0.0271363197905429,"63"
"8N72945",0.185166232092633,2,19.715,43603,43320,64765,-0.0265763197905429,"63"
"8N72946",0.410358673512665,1,19.92,43697,43310,64750,-0.0218263197905429,"63"
"8N72947",0.546284782416996,1,20.15,43465,43230,64631,-0.0288163197905429,"63"
"8N72948",0.717056700995799,1,20.34,43137,43310,64750,-0.0477583197905429,"63"
"8N72949",-0.0397544866945093,1,19.54,43344,43260,64675,-0.0360273197905429,"63"
"8N72951",0.19885191602635,1,19.68,44294,43230,64640,0.00967368020945709,"63"
"8N72952",-0.243411539130803,1,19.23,43891,43330,64777,-0.0135463197905429,"63"
"8N72953",0.21804488654898,1,19.72,43656,43330,64776,-0.0244963197905429,"63"
"8N72954",0.26994595773281,1,19.86,43587,43340,64788,-0.0281563197905429,"63"
"8N72955",0.368275763067863,1,19.97,43280,43280,64708,-0.0400919197905429,"63"
"8N72956",0.283341540555362,1,19.88,43304,43270,64697,-0.0383993197905429,"63"
"8N72957",-1.23072448857436,1,18.28,43842,43320,64775,-0.0157363197905429,"63"
"8N72958",0.0709258203815735,1,19.64,43986,43310,64758,-0.00853631979054291,"63"
"8N72959",0.22625382148743,1,19.73,43573,43290,64733,-0.0268963197905429,"63"
"8N72960",0.888229660926356,1,20.5,43822,43280,64705,-0.0144263197905429,"63"
"8N72961",-1.74961456108891,1,17.64,44263,43280,64706,0.00609368020945709,"63"
"8N72962",0.00583512073045033,1,19.49,43942,43330,64785,-0.0114463197905429,"63"
"8N72963",-0.913915574744853,2,18.58,43849,43210,64611,-0.0102263197905429,"63"
"8N72964",0.621171425418144,1,20.22,43844,43290,64729,-0.0142363197905429,"63"
"8N72965",-1.20003296374763,1,18.1,43748,43340,64792,-0.0206863197905429,"23"
"8N72983",0.684256387820049,1,20.11,43379,43310,64766,-0.0366413197905429,"23"
"8N72986",-1.30276259927053,1,18.05,44547,43350,64815,0.0158536802094571,"23"
"8N72989",-0.395473373309618,1,19.09,44471,43320,64768,0.0136736802094571,"23"
"8N73001",-0.34190922766852,1,19.03,42559,42300,63243,-0.0276163197905429,"26"
"8N73003",-0.718642025236971,1,18.54,43272,42590,63650,-0.00752631979054291,"26"
"8N73012",-0.313964133972365,1,19.05,42850,42260,63188,-0.0116563197905429,"26"
"8N73025",-0.058621136275839,2,19.28,45224,43350,64815,0.0474136802094571,"20"
"8N73031",-0.0922127098876797,2,19.235,47390,43310,64762,0.150203680209457,"38"
"8N73048",-0.0583875687501008,1,19.27,44228,43340,64801,0.00134368020945709,"26"
"8N73050",0.512585382399316,1,19.86,41890,41990,62758,-0.0447053197905429,"26"
"8N73052",-0.430255816446088,2,19.14,43030,42860,64071,-0.0318583197905429,"27"
"8N73055",-0.0486392457064423,3,19.3466666666667,43772,43070,64397,-0.00714631979054291,"27"
"8N73057",-0.20208288051346,1,19.06,42158,42250,63179,-0.0443353197905429,"26"
"8N73082",-0.119500442539766,2,19.22,43985,43360,64825,-0.0106863197905429,"28"
"8N73083",0.531908471258735,4,19.965,44890,43330,64785,0.0326536802094571,"28"
"8N73084",-0.561094545017694,2,18.81,43798,43350,64812,-0.0190863197905429,"28"
"8N73086",-0.448370826496538,2,18.895,44240,43340,64791,0.00213368020945709,"28"
"8N73087",-0.541849669186805,2,18.86,43914,43380,64856,-0.0149563197905429,"28"
"8N73093",1.06984370823188,1,20.49,43982,43340,64804,-0.0100963197905429,"27"
"8N73094",-1.37492392971178,4,18.055,44068,43350,64808,-0.00623631979054291,"27"
"8N73097",0.0767519775277338,2,19.605,44183,43360,64826,-0.00154631979054291,"27"
"8N73180",-0.676741983092856,1,18.57,43721,43310,64755,-0.0206363197905429,"68"
"8N73181",0.0126269969222422,1,19.29,43799,43290,64730,-0.0163563197905429,"68"
"8N73182",-0.619166141801478,1,18.71,43838,43280,64718,-0.0140763197905429,"68"
"8N73183",-0.319032952034554,1,19.04,43296,43310,64758,-0.0406194197905429,"68"
"8N73184",0.449806043253743,2,19.87,43206,43310,64747,-0.0446243197905429,"68"
"8N73185",1.07460769713403,1,20.41,43592,43340,64805,-0.0283763197905429,"68"
"8N73186",0.528019478741341,1,19.93,43211,43310,64747,-0.0444853197905429,"68"
"8N73187",0.142418720992728,2,19.455,43823,43310,64756,-0.0158363197905429,"68"
"8N73188",0.0445111801919606,2,19.365,43379,43240,64651,-0.0334663197905429,"68"
"8N73189",0.0727048220399754,1,19.36,43459,43210,64615,-0.0284463197905429,"68"
"8N73190",0.316189075660725,1,19.6,44113,43310,64748,-0.00235631979054291,"68"
"8N73191",0.218052208793333,2,19.625,43472,43290,64722,-0.0314293197905429,"68"
"8N73192",0.282219397261345,1,19.58,43550,43320,64768,-0.0291663197905429,"68"
"8N73193",-0.440486645961286,2,18.955,43345,43320,64772,-0.0389199197905429,"68"
"8N73194",-0.427369710054096,2,18.965,43458,43310,64752,-0.0330223197905429,"68"
"8N73195",0.541963082913668,2,19.96,43343,43280,64710,-0.0371133197905429,"68"
"8N73196",0.168353722464084,1,19.52,44402,43280,64718,0.0123136802094571,"68"
"8N73197",0.151346069979318,1,19.52,43774,43310,64755,-0.0183163197905429,"68"
"8N73198",-0.479547326712453,2,18.91,43529,43320,64772,-0.0303263197905429,"68"
"8N73199",0.478493113149088,3,19.74,46991,43240,64651,0.135403680209457,"68"
"8N73200",0.777229482239669,1,20.13,43605,43320,64773,-0.0266063197905429,"68"
"8N73201",-0.377742079362654,1,19.03,46929,43220,64613,0.133603680209457,"23"
"8N73208",1.37641552800205,1,20.75,44036,43320,64778,-0.00668631979054291,"61"
"8N73209",0.592782384533305,2,19.88,43472,43360,64830,-0.0347023197905429,"61"
"8N73210",-0.727501908630957,1,18.48,46439,43330,64786,0.105003680209457,"61"
"8N73211",0.157984089134802,1,19.39,44013,43320,64768,-0.00745631979054291,"61"
"8N73212",-0.784614876470915,1,18.46,44781,43150,64502,0.0365136802094571,"61"
"8N73213",0.863444373682162,1,20.22,43786,43350,64821,-0.0197763197905429,"61"
"8N73214",-0.779389677265214,2,18.45,44339,43310,64755,0.00802368020945709,"61"
"8N73215",-0.290787924829112,1,18.97,45213,43300,64737,0.0494936802094571,"61"
"8N73216",1.12191288432083,1,20.39,44423,43350,64813,0.0101436802094571,"61"
"8N73217",-0.0437862325218501,2,19.305,43704,43350,64812,-0.0233363197905429,"61"
"8N73218",-0.582666338792073,1,18.69,44302,43340,64796,0.00498368020945709,"61"
"8N73219",-1.15486565150525,2,18.08,43865,43370,64844,-0.0168863197905429,"61"
"8N73220",-1.504330044024,2,17.8,44069,43370,64839,-0.00723631979054291,"61"
"8N73221",-0.475522911882124,3,18.7466666666667,45047,43340,64803,0.0394836802094571,"61"
"8N73222",-0.735273225972185,1,18.38,46747,43330,64785,0.119403680209457,"61"
"8N73223",-0.436881018441682,3,18.8966666666667,43942,43250,64659,-0.00736631979054291,"61"
"8N73224",0.185284111963273,1,19.38,45429,43310,64760,0.0588936802094571,"61"
"8N73225",0.553893366256592,1,19.81,43854,43340,64806,-0.0161663197905429,"61"
"8N73226",0.244876285009483,2,19.59,44110,43360,64832,-0.00512631979054291,"61"
"8N73227",-1.18467316565602,3,18.0633333333333,43692,43360,64827,-0.0243963197905429,"61"
"8N73228",-0.207232756708251,1,19.01,43949,43350,64824,-0.0122063197905429,"61"
"8N73229",-0.13310349089032,2,19.205,44003,43330,64785,-0.00866631979054291,"61"
"8N73230",0.286501238136878,3,19.6,45196,43330,64793,0.0469936802094571,"61"
"8N73231",0.663460255205116,1,20.01,43795,43350,64812,-0.0190763197905429,"61"
"8N73232",0.813743175900218,1,20.17,43607,43250,64668,-0.0233663197905429,"61"
"8N73233",0.617834459573535,3,19.98,43483,43220,64615,-0.0275163197905429,"61"
"8N73234",-0.767619879677184,3,18.4766666666667,44095,43380,64856,-0.00652631979054291,"61"
"8N73235",0.153325263933179,1,19.27,51229,43230,64636,0.333803680209457,"61"
"8N73236",0.414451318886421,1,19.66,44017,43370,64836,-0.00953631979054291,"61"
"8N73237",0.434047527657143,1,19.75,44524,43360,64826,0.0145436802094571,"61"
"8N73238",0.102604813102307,1,19.41,44248,43350,64817,0.00188368020945709,"61"
"8N73239",-0.438565649425581,1,18.84,44337,43340,64794,0.00674368020945709,"61"
"8N73240",0.795940532006768,1,20.14,44117,43340,64806,-0.00387631979054291,"61"
"8N73241",0.0583318260025647,1,19.29,43842,43310,64755,-0.0150863197905429,"61"
"8N73242",-2.15465527165125,1,17.03,44736,43310,64765,0.0264336802094571,"61"
"8N73243",0.38030142142827,4,19.6725,43636,43310,64760,-0.0249263197905429,"67"
"8N73244",-0.135701498844261,4,19.1625,43207,43340,64791,-0.0458923197905429,"67"
"8N73245",0.198185483545856,4,19.4925,43484,43320,64770,-0.0323213197905429,"67"
"8N73246",0.343732231925456,3,19.6933333333333,43301,43340,64799,-0.0418493197905429,"67"
"8N73247",-1.43344770550435,1,17.84,43499,43320,64771,-0.0316453197905429,"67"
"8N73249",0.302710701124259,1,19.58,43371,43340,64799,-0.0383483197905429,"67"
"8N73250",-1.14568437619231,4,18.215,43209,42910,64158,-0.0258563197905429,"67"
"8N73252",0.29234826392129,1,19.5,44259,43340,64802,0.00279368020945709,"33"
"8N73291",-0.293468488941503,1,18.98,44937,43310,64755,0.0358136802094571,"23"
"8N73299",-0.131564820699501,1,19.19,44301,43340,64788,0.00512368020945709,"23"
"8N73301",-0.169312494226572,2,19.17,45610,43280,64714,0.0688036802094571,"68"
"8N73302",0.965072362206781,1,20.38,43492,43290,64731,-0.0306493197905429,"68"
"8N73303",-0.27418402472295,2,19.12,43535,43320,64765,-0.0298163197905429,"68"
"8N73304",-0.230831667107116,1,19.04,43650,43340,64792,-0.0252163197905429,"68"
"8N73305",0.577750249079977,2,19.995,43384,43260,64687,-0.0342833197905429,"68"
"8N73306",-1.14186828901342,2,18.225,43706,43250,64663,-0.0186963197905429,"68"
"8N73307",-0.332737085297889,1,18.92,44120,43320,64768,-0.00253631979054291,"68"
"8N73308",-0.0601507560323704,3,19.3866666666667,43289,43320,64771,-0.0415023197905429,"68"
"8N73309",-0.178076532378827,1,19.09,43808,43300,64732,-0.0161263197905429,"68"
"8N73310",0.72678529906216,3,20.09,43751,43320,64761,-0.0196263197905429,"68"
"8N73311",-0.929582084069953,2,18.355,43918,43320,64765,-0.0119763197905429,"68"
"8N73312",-0.991333168724418,1,18.25,43312,43260,64669,-0.0373153197905429,"68"
"8N73313",-0.377904975792996,2,18.92,43921,43320,64773,-0.0120963197905429,"68"
"8N73314",0.346407830419769,2,19.755,43508,43270,64695,-0.0289563197905429,"68"
"8N73318",-1.73425240329136,1,17.49,43885,43310,64757,-0.0131163197905429,"68"
"8N73319",-0.0735173001665218,3,19.29,43261,43310,64755,-0.0421713197905429,"68"
"8N73320",0.182419884904131,1,19.59,43567,43280,64707,-0.0264563197905429,"68"
"8N73357",0.489261710018857,2,19.775,43900,43290,64730,-0.0115763197905429,"68"
"8N73358",1.03135106123009,2,20.26,46447,43260,64678,0.108903680209457,"68"
"8N73370",0.100698548024475,1,19.52,43803,43320,64774,-0.0175663197905429,"23"
"8N73383",0.164743522632548,2,19.52,44683,43330,64783,0.0232336802094571,"28"
"8N73402",0.214920219253532,3,19.5233333333333,41731,42110,62987,-0.0581063197905429,"26"
"8N73404",0.289136655913818,4,19.6975,43303,42930,64197,-0.0225063197905429,"26"
"8N73406",-2.70819214965238,4,16.64,43126,42300,63240,-0.00042631979054291,"26"
"8N73407",0.440096858782499,2,19.735,44056,43220,64634,-0.00101631979054291,"26"
"8N73409",-0.639920694126121,3,18.6133333333333,42673,42220,63121,-0.0182963197905429,"26"
"8N73420",0.389512493459283,4,19.8775,44104,43140,64498,0.00514368020945709,"27"
"8N73423",-0.410920396457652,1,18.74,46074,43320,64774,0.0883036802094571,"28"
"8N73425",-0.710925223994549,3,18.5433333333333,45256,43340,64802,0.0492536802094571,"28"
"8N73430",0.654783486324462,1,20.4,43357,43340,64798,-0.0390871197905429,"60"
"8N73431",-0.579292398585258,3,19.1966666666667,43078,43280,64711,-0.0495483197905429,"60"
"8N73432",0.0337922637795062,3,19.6866666666667,43609,43200,64590,-0.0207963197905429,"60"
"8N73433",-0.668128931998839,2,18.925,44152,43360,64826,-0.00282631979054291,"60"
"8N73434",-0.633761372334512,2,18.965,43724,43110,64465,-0.0110863197905429,"60"
"8N73435",0.43375169022962,1,20.08,42676,42480,63538,-0.0307133197905429,"60"
"8N73436",0.42930829952349,2,20.05,44100,43350,64808,-0.00488631979054291,"60"
"8N73437",0.566572915116502,2,20.265,44116,43040,64356,0.0106436802094571,"60"
"8N73438",-0.213210583363875,1,19.49,43379,43350,64814,-0.0385683197905429,"60"
"8N73439",0.544124382566015,1,20.18,44040,43270,64689,-0.00377631979054291,"60"
"8N73440",0.520428005334218,1,20.19,41714,42210,63154,-0.0636363197905429,"60"
"8N73441",1.64200193030107,1,21.35,43394,43330,64792,-0.0370673197905429,"60"
"8N73442",-0.183966106590358,1,19.42,44014,43350,64818,-0.00905631979054291,"60"
"8N73443",-0.601156616128541,2,19,43613,43060,64396,-0.0138563197905429,"60"
"8N73444",-1.11218014588416,4,18.565,43572,43370,64839,-0.0302643197905429,"60"
"8N73445",-0.0700428329992826,3,19.5666666666667,44274,43330,64784,0.00412368020945709,"60"
"8N73446",0.216607730630156,2,19.875,43711,43330,64786,-0.0222663197905429,"60"
"8N73447",0.71179619332748,2,20.385,43623,43350,64816,-0.0272763197905429,"60"
"8N73448",-0.053255210325089,2,19.64,42993,42280,63249,-0.00605631979054291,"60"
"8N73449",-0.67664255401301,2,18.96,43598,43210,64607,-0.0217663197905429,"60"
"8N73450",-0.619373472598523,3,18.9966666666667,44535,43160,64531,0.0245236802094571,"60"
"8N73451",-0.203121414493705,1,19.4,44013,43350,64823,-0.00918631979054291,"60"
"8N73452",0.08276144630403,2,19.78,43988,43290,64721,-0.00728631979054291,"60"
"8N73453",-1.27418268645556,2,18.33,46081,43160,64539,0.0966036802094571,"60"
"8N73454",-1.00644261934396,4,18.6875,41571,41920,62720,-0.0568863197905429,"60"
"8N73455",0.326603447620589,1,19.97,43090,42980,64285,-0.0346593197905429,"60"
"8N73456",0.0760569687160175,1,19.7,43646,43260,64679,-0.0219163197905429,"60"
"8N73457",-1.0827497147995,1,18.48,43499,42910,64189,-0.0124363197905429,"60"
"8N73458",-0.0750694209942242,2,19.625,43684,43230,64640,-0.0186663197905429,"60"
"8N73459",0.19559842696854,3,19.89,43426,43250,64666,-0.0315183197905429,"60"
"8N73460",-1.25386284734602,4,18.4825,42918,43080,64405,-0.0476293197905429,"60"
"8N73461",0.0115493643889007,1,19.61,44471,43260,64683,0.0165636802094571,"60"
"8N73462",0.383333745303771,1,20.01,44016,43190,64580,-0.00122631979054291,"60"
"8N73463",0.264411742874722,1,19.9,43631,43340,64800,-0.0263763197905429,"60"
"8N73464",-0.57813942357499,2,19.045,44300,43330,64778,0.00550368020945709,"60"
"8N73465",0.106222940595449,1,19.83,43168,43330,64784,-0.0475363197905429,"60"
"8N73466",-0.50859576544856,1,19.08,43990,43340,64790,-0.00944631979054291,"60"
"8N73467",-0.0888592597300923,1,19.53,43615,43330,64790,-0.0267963197905429,"60"
"8N73468",-0.364338564127918,1,19.32,43816,43360,64826,-0.0186163197905429,"60"
"8N73469",0.162716158893156,2,19.82,43724,43350,64816,-0.0225863197905429,"60"
"8N73470",-0.205009972093736,2,19.49,43866,43340,64799,-0.0153363197905429,"60"
"8N73471",-0.462231687857057,1,19.13,43935,43330,64789,-0.0118663197905429,"60"
"8N73472",-0.294212683622184,1,19.38,44248,43290,64727,0.00457368020945709,"60"
"8N73473",0.317530482774417,2,20.065,43606,43340,64803,-0.0277263197905429,"60"
"8N73474",0.207178243798535,4,19.975,43868,43340,64798,-0.0153463197905429,"60"
"8N73475",0.446254508087914,1,20.08,43970,43290,64723,-0.00819631979054291,"60"
"8N73476",1.21884339699222,1,20.89,44008,43340,64797,-0.00869631979054291,"60"
"8N73477",0.175299377314177,1,19.89,43648,43350,64818,-0.0262363197905429,"60"
"8N73478",0.82978310068055,1,20.58,43508,43360,64838,-0.0332313197905429,"60"
"8N73479",-0.283450585674587,1,19.3,44520,43280,64711,0.0179836802094571,"60"
"8N73480",-1.12282432565268,3,18.5466666666667,43654,43330,64792,-0.0249963197905429,"60"
"8N73482",-0.550262332755337,1,19.03,44234,43350,64813,0.00143368020945709,"60"
"8N73483",0.965208415339704,4,20.6875,44591,43260,64678,0.0223536802094571,"60"
"8N73484",-0.604022490369592,1,18.98,43977,43320,64777,-0.00946631979054291,"60"
"8N73485",-0.24671975710666,2,19.365,43812,43330,64778,-0.0173763197905429,"60"
"8N73486",0.993617680186401,1,20.75,43559,43350,64818,-0.0302993197905429,"60"
"8N73487",0.475224494780207,1,20.2,43788,43340,64795,-0.0187863197905429,"60"
"8N73488",1.08409929640061,2,20.855,43433,43360,64826,-0.0363453197905429,"60"
"8N73489",0.321115413680901,3,19.68,43556,43340,64804,-0.0300443197905429,"61"
"8N73490",-0.00141952964125745,1,19.3,44279,43350,64808,0.00356368020945709,"61"
"8N73491",0.567137386178939,1,19.9,44146,43370,64838,-0.00352631979054291,"61"
"8N73492",0.169176356261552,2,19.41,44793,43350,64806,0.0275336802094571,"61"
"8N73493",-0.591739307828999,1,18.69,43910,43300,64734,-0.0113563197905429,"61"
"8N73494",-0.0371615302700288,1,19.19,43880,43350,64819,-0.0152263197905429,"61"
"8N73495",0.333015972123102,1,19.58,43812,43360,64829,-0.0187263197905429,"61"
"8N73496",1.1096759648855,1,20.48,43710,43350,64812,-0.0231063197905429,"61"
"8N73497",-1.79782962916079,1,17.43,43805,43340,64803,-0.0182963197905429,"61"
"8N73498",-0.382199241500074,3,18.87,44009,43360,64823,-0.00951631979054291,"61"
"8N73499",0.152718109887974,1,19.44,45086,43360,64824,0.0405836802094571,"61"
"8N73500",-1.22150513419353,3,18.0666666666667,45264,43360,64825,0.0490136802094571,"61"
"8N73501",-0.640815102740459,2,18.71,44109,43300,64738,-0.00216631979054291,"27"
"8N73502",-0.639856572999003,3,18.7,43791,43130,64487,-0.00897631979054291,"27"
"8N73503",-0.0111809226523251,2,19.26,45547,42680,63803,0.0958036802094571,"27"
"8N73504",-0.449594204437503,4,18.94,43418,42880,64099,-0.0145263197905429,"27"
"8N73505",-0.387441426139228,2,19.025,43803,43350,64823,-0.0190263197905429,"27"
"8N73506",-0.19880197863587,3,19.2333333333333,46713,42930,64186,0.138003680209457,"27"
"8N73507",0.727513314639369,4,20.0825,43328,42910,64146,-0.0201563197905429,"26"
"8N73508",-0.077820678237935,11,19.3127272727273,42226,42440,63465,-0.0502163197905429,"26"
"8N73509",0.690490186747522,3,20.1266666666667,45099,43320,64763,0.0431636802094571,"27"
"8N73510",0.0203726416255131,3,19.48,43856,43330,64792,-0.0155763197905429,"27"
"8N73512",-0.969049314642143,2,18.26,44177,43300,64746,0.000833680209457094,"33"
"8N73513",0.846010675372003,3,20.2566666666667,43496,42150,62995,0.0248036802094571,"33"
"8N73514",1.16032127524394,2,20.545,43243,42980,64265,-0.0273163197905429,"33"
"8N73515",0.941266460018208,7,20.3685714285714,43479,42950,64227,-0.0150563197905429,"33"
"8N73519",0.376154615858482,1,19.81,43639,42980,64259,-0.00875631979054291,"27"
"8N73521",0.163953134322161,2,19.645,43804,43210,64602,-0.0121863197905429,"27"
"8N73524",0.233939641314333,1,19.65,44423,43350,64816,0.0100636802094571,"27"
"8N73525",0.600935140063851,2,19.875,42399,42180,63056,-0.0294363197905429,"37"
"8N73526",0.567272437930075,1,19.8,43560,42440,63435,0.0134436802094571,"26"
"8N73527",0.778390512532307,1,20.04,42520,42080,62932,-0.0187563197905429,"26"
"8N73528",-0.151543014662954,1,19.05,43771,42760,63928,0.00768368020945709,"26"
"8N73529",-0.141636225785194,2,19.11,42834,42320,63291,-0.0155463197905429,"26"
"8N73530",-0.284180511243603,1,18.95,43695,42910,64153,-0.00316631979054291,"26"
"8N73533",-0.413973827270995,1,19.04,44827,42380,63213,0.0777036802094571,"27"
"8N73546",-0.888044042220087,1,18.52,45510,43340,64799,0.0613036802094571,"27"
"8N73564",0.296631443003774,2,19.7,43748,43350,64812,-0.0214163197905429,"28"
"8N73568",-0.825437280572592,2,18.465,44321,43350,64816,0.00527368020945709,"28"
"8N73573",-1.54120841810283,9,18.0055555555556,43970,43340,64801,-0.0106963197905429,"28"
"8N73580",0.238060407760692,1,19.71,44188,43280,64706,0.00255368020945709,"22"
"8N73586",0.14397686088252,1,19.49,44360,43280,64718,0.0103236802094571,"27"
"8N73589",-0.874286040661414,1,18.65,44306,43320,64764,0.00613368020945709,"27"
"8N73601",0.0269665371040006,1,19.37,43545,43350,64810,-0.0306453197905429,"67"
"8N73602",-1.24739101097656,4,18.11,43701,43320,64775,-0.0222963197905429,"67"
"8N73603",-0.090274086647475,1,19.25,43441,43350,64811,-0.0355833197905429,"67"
"8N73604",-0.233295712788396,5,19.268,42129,43360,64824,-0.0970663197905429,"67"
"8N73605",-0.00424587554662199,1,19.41,43278,43350,64814,-0.0432233197905429,"67"
"8N73606",0.00102953698757484,2,19.29,43619,43350,64810,-0.0271863197905429,"67"
"8N73607",-0.000976771513060882,1,19.25,43806,43340,64798,-0.0182063197905429,"67"
"8N73608",-1.19385969316711,3,18.1933333333333,42386,43360,64836,-0.0854263197905429,"67"
