phenotype,population,model,fold,fold_label,mode,cv_strategy,json_path,test_correlation,metric__mean_inner_r,model_type,hidden_dims,dropout,batch_norm,lr,weight_decay,epochs,loss,optimizer,graph_mode,cutoff,grm_norm,self_loops,use_snp_selection,num_snps,sage_aggr,sage_normalize,sage_project,knn_k,weighted_edges,symmetrize_mode,source
thr_wing,within,sage_results,6,7,transductive,kfold,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\within\sage_results.json,0.2990112880828673,0.32429274467006397,graphsage,"(256, 128, 64)",0.45195538550332526,True,0.006551440361848901,8.150406266493423e-07,54.0,mse,adam,cutoff,0.6728862504490372,cosine,True,False,,mean,False,False,,,,
thr_wing,within,sage_results,7,8,transductive,kfold,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\within\sage_results.json,0.3527554217374214,0.31390390617178887,graphsage,"(512, 256)",0.5390474036887554,False,0.0067235979205543485,8.782911770464306e-07,241.0,mse,adam,cutoff,0.7504463142346708,none,False,False,,mean,True,False,,,,
thr_wing,within,sage_results,8,9,transductive,kfold,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\within\sage_results.json,0.4036985668043163,0.3168294280816478,graphsage,"(512, 128)",0.4874146146550975,True,0.008424130409939948,2.956296176308716e-07,346.0,mse,adam,cutoff,0.7711448961202546,cosine_then_gcn,False,False,,max,False,False,,,,
thr_wing,within,sage_results,9,10,transductive,kfold,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\within\sage_results.json,0.41025624678196,0.3171584343467778,graphsage,"(512, 128)",0.1545423892051331,True,0.004300132201491419,0.00011203339828840709,301.0,mse,adam,knn,,,True,True,49216.0,mean,True,False,5.0,False,union,
thr_wing,loio,ens_sage_results,0,1,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.20091124027688972,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,1,2,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.17761386918477995,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,2,3,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.2529197912596185,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,3,4,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.370401323862355,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,4,5,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.10921023531185078,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,5,6,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.14768364157384098,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,6,7,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.31048995980824673,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,7,8,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.4166099363003703,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,8,9,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.0839735316011772,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,9,10,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.11705496334034109,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,ens_sage_results,10,11,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\ens_sage_results.json,0.11061506839523591,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,gcn_inductive_results,0,1,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.11301478060443565,0.2568771496575922,gcn,"(256, 128)",0.5994119067760715,True,0.0001216163062218571,8.75430307761968e-06,224.0,mae,adam,cutoff,0.7728064460104187,none,False,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,1,2,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.2910492822306849,0.2419482762567454,gcn,"(512, 256)",0.2985674067132496,False,1.9418780163844303e-05,7.325548675936212e-06,208.0,mae,adam,cutoff,0.629176011280002,gcn,False,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,2,3,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.21725993150725953,0.22795333200371637,gcn,"(256, 128, 64)",0.11511358481286044,False,0.00011434857976800448,0.00023090115090104504,146.0,mae,adam,cutoff,0.6002917755336475,cosine,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,3,4,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.34032818585140706,0.21313452325164423,gcn,"(512, 256)",0.11443607915546147,True,7.748909332898831e-05,1.0131424977994981e-05,97.0,mae,adam,cutoff,0.6969257397763153,cosine_then_gcn,False,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,4,5,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.08290542940513908,0.25039045724093645,gcn,"(512, 64)",0.5056187860308117,True,5.0253064178329116e-05,5.1924677572802795e-06,215.0,mse,adam,cutoff,0.7695036187657123,none,False,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,5,6,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.1256977276722634,0.23916003372893982,gcn,"(512, 256)",0.4666034724814079,False,0.0007705779229631107,5.186867959026174e-06,138.0,mae,adam,cutoff,0.2865687932569672,gcn,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,6,7,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.3246114639268022,0.2305525251833434,gcn,"(512, 256)",0.4164044095865098,False,2.8200334767657677e-05,0.00034751789214853716,245.0,mae,adam,cutoff,0.6305948261868991,gcn,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,7,8,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.3767872248485275,0.22542415847164063,gcn,"(128, 64)",0.5507832446057319,True,0.00010135548284086682,6.110953712312716e-05,124.0,mae,adam,cutoff,0.6267561463217556,none,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,8,9,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.19263716514354587,0.24194668061115793,gcn,"(512, 128)",0.540301899177544,False,3.8345118236663095e-05,2.1123604228575757e-05,270.0,mae,adam,cutoff,0.5869488117152317,gcn,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,9,10,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.20437862845340307,0.24922859551624352,gcn,"(512, 256)",0.41360179150969145,True,2.9712755825870142e-05,0.00015769446199801005,268.0,mae,adam,cutoff,0.682113538726965,cosine_then_gcn,True,False,,,,,,,,
thr_wing,loio,gcn_inductive_results,10,11,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_inductive_results.json,0.18587328593881453,0.25107234414299456,gcn,"(512, 256)",0.1898823169591341,True,6.444390686076009e-05,7.281388353174029e-05,251.0,mae,adam,cutoff,0.6145214875080333,gcn,False,False,,,,,,,,
thr_wing,loio,gcn_results,0,1,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.15566084212024692,0.26668536799749154,gcn,"(512, 128)",0.5136518881702479,False,6.5040263438906e-05,1.9336605763950983e-05,312.0,mae,adam,cutoff,0.8766427955397806,gcn,False,True,29189.0,,,,,,,
thr_wing,loio,gcn_results,1,2,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.229653448510528,0.25202281507377744,gcn,"(512, 128)",0.5182942620130704,False,8.616324568167171e-05,6.282281643048703e-05,300.0,mae,adam,cutoff,0.8115573992607409,none,True,True,12213.0,,,,,,,
thr_wing,loio,gcn_results,2,3,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.2511888680658795,0.22313514561579031,gcn,"(512, 128)",0.13514638094085607,False,0.0001833572878889738,1.0473164859162528e-07,216.0,mae,adam,cutoff,0.7312978503741367,none,False,True,27259.0,,,,,,,
thr_wing,loio,gcn_results,3,4,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.3119601551985562,0.2138039829240434,gcn,"(512, 128)",0.386905888653116,False,1.5926126863469595e-05,4.7804911680783565e-05,270.0,mae,adam,cutoff,0.6587217978930389,none,True,False,,,,,,,,
thr_wing,loio,gcn_results,4,5,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.12265822778264639,0.25971573125416236,gcn,"(512, 64)",0.375078871050221,False,0.0003776328768462996,0.0004684685279964165,330.0,mse,adam,cutoff,0.8848583032360139,none,False,True,17699.0,,,,,,,
thr_wing,loio,gcn_results,5,6,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.16265239808343,0.24550165994511527,gcn,"(512, 128)",0.48650151426499244,False,1.6029545874798985e-05,7.639667747534478e-05,202.0,mae,adam,cutoff,0.7104866954155137,none,True,True,54564.0,,,,,,,
thr_wing,loio,gcn_results,6,7,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.3217828564528776,0.2281988180525075,gcn,"(512, 128)",0.5652267876977001,False,6.432113440860496e-05,3.2371245452440445e-06,311.0,mae,adam,cutoff,0.6875505833610815,none,True,False,,,,,,,,
thr_wing,loio,gcn_results,7,8,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.41213106526617665,0.22725322651016153,gcn,"(256, 128)",0.25367868462185245,False,7.769590337146239e-05,2.6090139158148005e-07,254.0,mae,adam,cutoff,0.6540587720888628,none,False,True,31886.0,,,,,,,
thr_wing,loio,gcn_results,8,9,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.1537044829880761,0.22868197317050956,gcn,"(512, 128)",0.5826855211869371,False,0.00020843260934565392,2.086245627821293e-05,144.0,mae,adam,knn,,,,True,25307.0,,,,5.0,True,mutual,grm
thr_wing,loio,gcn_results,9,10,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.2671027324731544,0.2578945296140061,gcn,"(512, 128)",0.4646607714377395,False,0.0002595647580555398,1.0153009630179118e-05,236.0,mse,adam,cutoff,0.6330529099366692,gcn,True,True,18699.0,,,,,,,
thr_wing,loio,gcn_results,10,11,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\gcn_results.json,0.15800613103876027,0.2639923834003105,gcn,"(512, 64)",0.1421718293453719,False,0.00046069938264760844,0.0005476743940476265,221.0,mae,adam,cutoff,0.841762530871528,none,False,True,23156.0,,,,,,,
thr_wing,loio,mlp_ens_results,0,1,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.16783658079138553,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,1,2,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.1749069540576971,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,2,3,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.24733425044922155,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,3,4,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.3379659220515814,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,4,5,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.11659913773728194,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,5,6,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.1472368727351088,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,6,7,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.3594053342797134,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,7,8,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.36362399932190614,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,8,9,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.12515103674013314,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,9,10,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.13685874819940663,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_ens_results,10,11,inductive_ensemble,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_ens_results.json,0.07547479711876012,,,,,,,,,,,,,,,,,,,,,,,
thr_wing,loio,mlp_results,0,1,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.19476618932579448,0.2589940443699869,mlp,"(256, 128)",0.5923331707173063,False,1.4358989085437927e-05,1.0043261205724522e-07,286.0,mae,adam,off,,,,True,27960.0,,,,,,,
thr_wing,loio,mlp_results,1,2,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.2275627316295066,0.2597570086091091,mlp,"(512, 128)",0.40309960345827284,False,6.703217356444677e-05,0.00019676591007665304,180.0,mae,adam,off,,,,True,12131.0,,,,,,,
thr_wing,loio,mlp_results,2,3,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.2431187476242391,0.23942806610570228,mlp,"(512, 64)",0.5356073926748062,True,0.00011041595000097999,5.930798729674237e-05,192.0,mae,adam,off,,,,True,12860.0,,,,,,,
thr_wing,loio,mlp_results,3,4,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.3575638089411005,0.22847575292858102,mlp,"(512, 128)",0.3809063733450504,False,6.487807594917772e-05,0.0004020209653005288,338.0,mae,adam,off,,,,True,24926.0,,,,,,,
thr_wing,loio,mlp_results,4,5,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.09840239730879283,0.2679350268088468,mlp,"(512, 64)",0.38001191188668615,False,3.2796357187803e-05,3.369908824571828e-05,256.0,mse,adam,off,,,,True,18200.0,,,,,,,
thr_wing,loio,mlp_results,5,6,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.1846810721295709,0.244896984085243,mlp,"(512, 64)",0.4019073241443804,False,1.3282202107469884e-05,1.875889080092657e-07,120.0,mae,adam,off,,,,True,29596.0,,,,,,,
thr_wing,loio,mlp_results,6,7,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.3286469026595211,0.22760174918992035,mlp,"(512, 64)",0.22961803751226373,True,4.095949316602392e-05,5.284086655995148e-05,275.0,mae,adam,off,,,,False,,,,,,,,
thr_wing,loio,mlp_results,7,8,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.3935841004230417,0.22493778386264257,mlp,"(128, 64)",0.274208012936424,True,8.844052312003935e-05,2.3669371626119902e-05,279.0,mse,adam,off,,,,True,20720.0,,,,,,,
thr_wing,loio,mlp_results,8,9,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.2894599370375634,0.2491329558334666,mlp,"(128, 64)",0.353205255183063,False,4.4637365512915405e-05,0.0006941816980375197,194.0,mae,adam,off,,,,True,13649.0,,,,,,,
thr_wing,loio,mlp_results,9,10,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.20770724924071637,0.2612774315674168,mlp,"(512, 256)",0.4178781851738196,False,1.8007901133423746e-05,2.226072670343818e-05,237.0,mae,adam,off,,,,True,23308.0,,,,,,,
thr_wing,loio,mlp_results,10,11,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\mlp_results.json,0.1712672829074581,0.2596386798200256,mlp,"(512, 64)",0.3366858879250781,False,1.0435169926251465e-05,2.1152202978465663e-07,187.0,mse,adam,off,,,,True,21772.0,,,,,,,
thr_wing,loio,sage_inductive_results,0,1,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.16275826949615071,0.2663447941703428,graphsage,"(512, 256)",0.33152356940967453,False,8.663985466326038e-06,0.0003438952653220778,306.0,mae,adam,cutoff,0.8410255250151782,none,False,True,23944.0,,,,,,,
thr_wing,loio,sage_inductive_results,1,2,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.2848004470391267,0.2500167615795493,graphsage,"(256, 128)",0.16534467383719426,False,2.7093425692047994e-05,0.00019832898728986271,270.0,mae,adam,cutoff,0.642379962386275,none,False,True,20742.0,,,,,,,
thr_wing,loio,sage_inductive_results,2,3,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.23189210469473448,0.24146891917362204,graphsage,"(512, 256)",0.30791284422235604,False,1.1458251647708901e-05,5.679387180342411e-06,147.0,mae,adam,cutoff,0.6168119906342688,gcn,True,True,16318.0,,,,,,,
thr_wing,loio,sage_inductive_results,3,4,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.32298137940257393,0.242303400915034,graphsage,"(512, 256)",0.5967354664705996,False,0.0001470696264941899,8.527207880547031e-07,173.0,mae,adam,cutoff,0.6665403454622687,none,False,True,16715.0,,,,,,,
thr_wing,loio,sage_inductive_results,4,5,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.06676830496964098,0.262458925969579,graphsage,"(256, 128)",0.33804390035963716,False,4.115808233122935e-05,0.00041088163594328006,309.0,mae,adam,knn,,,,True,21527.0,,,,8.0,False,union,grm
thr_wing,loio,sage_inductive_results,5,6,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.13843704005652321,0.25014612462099844,graphsage,"(512, 128)",0.433579031424064,False,1.6383199314790972e-05,3.1011261680762447e-06,156.0,mae,adam,cutoff,0.2965302640576009,gcn,False,True,42350.0,,,,,,,
thr_wing,loio,sage_inductive_results,6,7,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.37110822323687553,0.23141103088745568,graphsage,"(512, 256)",0.3560551582145531,False,2.3796345333592902e-05,4.988584257810216e-07,194.0,mae,adam,cutoff,0.8883682836866149,gcn,False,True,26050.0,,,,,,,
thr_wing,loio,sage_inductive_results,7,8,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.3785549782341217,0.23605847516234607,graphsage,"(512, 128)",0.3613593680616808,False,2.6963394950145877e-05,9.777781632743716e-07,334.0,mae,adam,cutoff,0.6542208887204395,cosine_then_gcn,False,True,24513.0,,,,,,,
thr_wing,loio,sage_inductive_results,8,9,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.2392232202236369,0.2543165039045227,graphsage,"(512, 64)",0.12378520735161166,False,1.8854220527245075e-05,3.5675644549588696e-05,300.0,mae,adam,cutoff,0.43155218055787875,cosine,True,True,20774.0,,,,,,,
thr_wing,loio,sage_inductive_results,9,10,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.15180327091220336,0.27586150404895976,graphsage,"(512, 64)",0.3238690408437778,False,1.8241234205468604e-05,1.1738130966353397e-06,273.0,mae,adam,cutoff,0.34386525045561417,cosine,True,True,23563.0,,,,,,,
thr_wing,loio,sage_inductive_results,10,11,inductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_inductive_results.json,0.14032918935155725,0.26023744066706217,graphsage,"(256, 128)",0.44000792797435073,False,2.372022057145561e-05,0.00022909899900966049,324.0,mae,adam,knn,,,,True,25403.0,,,,10.0,True,union,grm
thr_wing,loio,sage_results,0,1,transductive,leave_island_out,c:\Users\Simen\OneDrive - NTNU\FYSMAT\INDMAT\25H\Prosjekt\Project_thesis\outputs\nested_cv\thr_wing\loio\sage_results.json,0.2187132712574491,0.25885310694008806,graphsage,"(512, 128)",0.37364207116082243,False,8.572441266454076e-05,4.691195206914771e-06,296.0,mae,adam,cutoff,0.49157898999687766,none,False,True,24248.0,,,,,,,
